结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-27 17:20:57.648346,pcpop.com,222.50.124.90,NULL,pcpop.com,pcpop.com,广东铁通TOPn网站,NULL,0.000,100,0,37.34,40.65,37.12,0.45,0.26,3.46,0.00,0.60,59.151.37.230,中国,北京, 其它运营商
2013-02-27 17:21:03.671468,淘宝网,222.50.124.34,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,27.98,28.52,27.91,0.07,0.05,0.55,0.00,0.08,122.72.7.251,中国,中国NDC, 铁通
2013-02-27 17:21:07.100575,2345.com,222.50.124.110,NULL,2345.com,2345.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.227.230.133,中国,浙江, 电信
2013-02-27 17:21:08.731274,优酷,222.50.124.14,NULL,优酷,www.youku.com,网页类,NULL,0.000,100,0,28.34,28.65,28.05,0.14,0.12,0.49,0.00,0.12,122.72.120.241,中国,中国NDC, 铁通
2013-02-27 17:21:11.376245,天空软件站,222.50.124.90,NULL,天空软件站,www.skycn.com,下载类,NULL,0.000,100,0,65.86,66.53,65.27,0.23,0.25,0.98,0.00,0.22,125.39.78.230,中国,天津, 联通
2013-02-27 17:21:16.411968,360buy.com,222.50.124.110,NULL,360buy.com,360buy.com,广东铁通TOPn网站,NULL,0.000,100,0,39.11,44.38,38.27,0.94,0.81,5.96,0.00,1.04,58.83.238.167,中国,北京, 铁通
2013-02-27 17:21:17.435441,qire123.com,222.50.124.50,NULL,qire123.com,qire123.com,广东铁通TOPn网站,NULL,0.000,100,0,33.52,34.59,33.32,0.19,0.15,1.12,0.00,0.21,222.76.213.74,中国,福建, 电信
2013-02-27 17:21:24.401006,woxihuan.com,222.50.124.70,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,NULL,11.000,100,11,62.03,62.98,57.84,0.82,0.78,4.82,0.01,0.90,123.125.160.234,中国,北京, 联通
2013-02-27 17:21:24.995195,糗事百科,222.50.124.90,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.80,58.16,54.25,1.38,1.39,3.81,0.01,1.29,183.203.15.209,中国,山西, 移动
2013-02-27 17:21:25.290504,糗事百科,222.50.124.26,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.33,58.14,54.14,1.44,1.49,3.81,0.01,1.30,183.203.15.209,中国,山西, 移动
2013-02-27 17:21:27.700254,funshion.net,222.50.124.90,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:21:30.366275,meitu.com,222.50.124.2,NULL,meitu.com,meitu.com,广东铁通TOPn网站,NULL,0.000,100,0,67.88,68.20,67.57,0.14,0.17,0.47,0.01,0.12,42.62.18.34,中国,NULL, 其它运营商
2013-02-27 17:21:31.913439,淘宝网,222.50.124.78,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,25.77,25.92,25.71,0.03,0.03,0.19,0.00,0.03,122.72.35.241,中国,中国NDC, 铁通
2013-02-27 17:21:38.969773,新浪,222.50.124.66,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,37.07,37.40,36.95,0.08,0.08,0.40,0.00,0.07,211.98.132.64,中国,北京, 铁通
2013-02-27 17:21:39.732488,淘宝网,123.89.176.30,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,27.82,28.14,27.73,0.05,0.05,0.33,0.00,0.05,122.72.7.251,中国,中国NDC, 铁通
2013-02-27 17:21:40.779002,gtags.net,222.50.124.2,NULL,gtags.net,gtags.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:21:46.917131,weibo.com,222.50.124.26,NULL,weibo.com,weibo.com,广东铁通TOPn网站,NULL,0.000,100,0,41.25,41.94,40.86,0.19,0.17,0.76,0.00,0.16,180.149.134.17,中国,北京, 电信
2013-02-27 17:21:52.432976,天空软件站,222.50.124.106,NULL,天空软件站,www.skycn.com,下载类,NULL,0.000,100,0,60.96,61.17,60.75,0.09,0.10,0.32,0.00,0.08,125.39.78.230,中国,天津, 联通
2013-02-27 17:22:02.964196,pplive.com,222.50.124.110,NULL,pplive.com,pplive.com,广东铁通TOPn网站,NULL,0.000,100,0,29.74,30.94,29.52,0.23,0.16,1.29,0.00,0.22,59.151.34.25,中国,北京, 其它运营商
2013-02-27 17:22:06.045618,meitu.com,222.50.124.102,NULL,meitu.com,meitu.com,广东铁通TOPn网站,NULL,0.000,100,0,71.18,71.97,70.97,0.13,0.11,0.79,0.00,0.13,42.62.18.34,中国,NULL, 其它运营商
2013-02-27 17:22:07.344467,people.com.cn,222.50.124.70,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,NULL,3.000,100,3,69.79,71.17,66.86,0.81,0.84,3.05,0.03,0.73,125.39.39.120,中国,天津, 联通
2013-02-27 17:22:08.459205,meitu.com,222.50.124.26,NULL,meitu.com,meitu.com,广东铁通TOPn网站,NULL,0.000,100,0,64.64,65.18,64.31,0.14,0.16,0.68,0.00,0.13,42.62.18.34,中国,NULL, 其它运营商
2013-02-27 17:22:13.546838,小说阅读网,222.50.124.22,NULL,小说阅读网,www.readnovel.com,网页类,NULL,0.000,100,0,54.79,55.12,54.59,0.12,0.13,0.41,0.00,0.09,60.210.23.74,中国,山东, 联通
2013-02-27 17:22:14.621074,cehuan.com,222.50.124.50,NULL,cehuan.com,cehuan.com,广东铁通TOPn网站,NULL,5.000,100,5,37.63,40.46,36.42,1.06,1.11,3.70,0.01,0.94,59.57.13.212,中国,福建, 电信
2013-02-27 17:22:22.045749,paipai.com,222.50.124.50,NULL,paipai.com,paipai.com,广东铁通TOPn网站,NULL,0.000,100,0,21.50,21.80,21.20,0.11,0.13,0.44,0.00,0.10,163.177.67.116,中国,NULL, 其它运营商
2013-02-27 17:22:28.878145,hexun.com,222.50.124.70,NULL,hexun.com,hexun.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.173.14.2,中国,湖北, 电信
2013-02-27 17:22:30.180615,kuwo.cn,222.50.124.26,NULL,kuwo.cn,kuwo.cn,广东铁通TOPn网站,NULL,0.000,100,0,46.05,46.60,45.75,0.18,0.20,0.70,0.00,0.15,221.238.18.57,中国,天津, 电信
2013-02-27 17:22:33.370456,cctv,222.50.124.90,NULL,cctv,www.cctv.com,网页类,NULL,0.000,100,0,41.78,42.11,41.40,0.16,0.18,0.56,0.00,0.13,223.87.1.59,中国,四川, 移动
2013-02-27 17:22:33.675413,工商银行,222.50.124.98,NULL,工商银行,www.icbc.com.cn,网页类,NULL,7.000,100,7,79.45,81.34,75.26,1.25,1.34,5.55,0.10,1.06,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:22:34.978665,qplus.com,222.50.124.2,NULL,qplus.com,qplus.com,广东铁通TOPn网站,NULL,0.000,100,0,21.38,22.14,21.10,0.20,0.22,0.89,0.00,0.18,112.90.143.119,中国,广东, 联通
2013-02-27 17:22:36.488266,QQ空间,222.50.124.70,NULL,QQ空间,www.qzone.qq.com,网页类,NULL,0.000,100,0,4.63,4.83,4.51,0.05,0.06,0.20,0.00,0.04,112.90.140.193,中国,广东, 联通
2013-02-27 17:22:40.204480,meitu.com,222.50.124.110,NULL,meitu.com,meitu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.62.18.34,中国,NULL, 其它运营商
2013-02-27 17:22:43.571505,和讯网,222.50.124.130,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,38.33,65.79,37.61,3.33,0.81,28.17,0.00,3.33,219.239.236.198,中国,北京, 电信
2013-02-27 17:22:46.988424,tanx.com,222.50.124.90,NULL,tanx.com,tanx.com,广东铁通TOPn网站,NULL,0.000,100,0,22.34,22.75,22.20,0.05,0.04,0.44,0.00,0.06,110.75.21.51,中国,浙江, 移动
2013-02-27 17:22:51.809304,环球网,222.50.124.46,NULL,环球网,www.huanqiu.com,网页类,NULL,0.000,100,0,146.68,155.32,139.17,4.27,0.67,2.79,0.01,0.56,113.31.42.20,中国,北京, 其它运营商
2013-02-27 17:22:56.597703,黑龙江联通,222.50.124.2,NULL,黑龙江联通,www.hl.cnc.cn,网页类,NULL,0.000,100,0,70.85,71.25,70.65,0.09,0.09,0.48,0.00,0.08,221.212.213.106,中国,黑龙江, 联通
2013-02-27 17:23:00.521236,新浪,222.50.124.102,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,42.44,42.75,42.29,0.09,0.10,0.37,0.00,0.09,211.98.132.65,中国,北京, 铁通
2013-02-27 17:23:03.339084,guosen.cn,222.50.124.102,NULL,guosen.cn,guosen.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:23:03.436869,sohu.com,222.50.124.110,NULL,sohu.com,sohu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.176,中国,北京, 联通
2013-02-27 17:23:05.198201,天空软件站,222.50.124.66,NULL,天空软件站,www.skycn.com,下载类,NULL,0.000,100,0,75.40,76.19,75.06,0.16,0.16,1.01,0.00,0.16,125.39.78.230,中国,天津, 联通
2013-02-27 17:23:12.019150,QQ空间,110.209.253.254,NULL,QQ空间,www.qzone.qq.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.90.143.191,中国,广东, 联通
2013-02-27 17:23:12.741071,qqgameapp.com,222.50.124.110,NULL,qqgameapp.com,qqgameapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.61,0.88,0.52,0.05,0.06,0.32,0.00,0.05,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:23:16.944235,gtags.net,222.50.124.102,NULL,gtags.net,gtags.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:23:18.123660,太平洋电脑网,222.50.124.18,NULL,太平洋电脑网,www.pconline.com.cn,网页类,NULL,0.000,100,0,43.81,201.18,15.12,46.95,25.47,185.83,0.01,39.93,210.21.118.120,中国,广东, 联通
2013-02-27 17:23:27.234883,土豆网,222.50.124.30,NULL,土豆网,www.tudou.com,网页类,NULL,3.000,100,3,50.56,50.78,50.39,0.09,0.10,0.32,0.00,0.07,123.126.98.148,中国,北京, 联通
2013-02-27 17:23:30.045120,kukuplay.com,222.50.124.70,NULL,kukuplay.com,kukuplay.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:23:33.472633,163.com,222.50.124.70,NULL,163.com,163.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.58.180.8,中国,浙江, 移动
2013-02-27 17:23:34.858900,yy.com,222.50.124.26,NULL,yy.com,yy.com,广东铁通TOPn网站,NULL,0.000,100,0,68.70,69.05,68.47,0.12,0.13,0.50,0.00,0.10,61.55.172.36,中国,河北, 联通
2013-02-27 17:23:35.966597,微博,123.65.232.142,NULL,微博,www.weibo.com,网页类,NULL,0.000,100,0,41.91,44.26,41.55,0.28,0.21,2.39,0.00,0.34,180.149.134.17,中国,北京, 电信
2013-02-27 17:23:39.841716,安卓商城官网,222.50.124.18,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,0.000,100,0,0.74,10.70,0.55,1.00,0.28,10.08,0.00,1.40,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:23:40.644927,土豆网,222.50.124.54,NULL,土豆网,www.tudou.com,网页类,NULL,2.000,100,2,42.85,43.29,42.61,0.11,0.12,0.52,0.00,0.10,123.126.98.151,中国,北京, 联通
2013-02-27 17:23:55.485753,70e.com,222.50.124.102,NULL,70e.com,70e.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-27 17:24:02.282438,微博,222.50.124.62,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:24:08.710369,广东铁通5-gzlt(asd)联通出口,222.50.124.102,NULL,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,NULL,0.000,100,0,0.64,1.06,0.47,0.06,0.02,0.43,0.00,0.08,123.89.176.38,中国,广东, 铁通
2013-02-27 17:24:09.115584,taotaosou.com,222.50.124.90,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.236.101.27,中国,浙江, 电信
2013-02-27 17:24:09.905297,360.cn,222.50.124.50,NULL,360.cn,360.cn,广东铁通TOPn网站,NULL,0.000,100,0,74.97,75.60,74.68,0.14,0.15,0.69,0.00,0.12,125.39.100.74,中国,天津, 联通
2013-02-27 17:24:10.411630,poco,222.50.124.38,NULL,poco,www.poco.cn,网页类,NULL,5.000,100,5,58.08,65.42,57.15,1.52,1.16,8.19,0.00,1.85,218.59.209.163,中国,山东, 联通
2013-02-27 17:24:13.226034,QQ空间,222.50.124.110,NULL,QQ空间,www.qzone.qq.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.90.143.191,中国,广东, 联通
2013-02-27 17:24:15.287407,广州网,222.50.124.22,NULL,广州网,www.020.com,网页类,NULL,60.000,100,60,3.75,4.04,3.62,0.11,0.12,0.38,0.00,0.10,120.31.61.171,中国,广东, 铁通
2013-02-27 17:24:16.540968,qidian.com,222.50.124.70,NULL,qidian.com,qidian.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202.102.58.214,中国,江苏, 电信
2013-02-27 17:24:18.130226,woxihuan.com,222.50.124.26,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,NULL,0.000,100,0,65.91,66.27,65.53,0.14,0.15,0.49,0.01,0.11,123.125.160.234,中国,北京, 联通
2013-02-27 17:24:22.537803,土豆网,123.89.176.30,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,47.12,47.51,46.93,0.08,0.09,0.44,0.00,0.08,123.126.98.151,中国,北京, 联通
2013-02-27 17:24:22.993845,广州妈妈网,222.50.124.6,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,0.000,100,0,19.56,21.51,19.15,0.32,0.28,2.14,0.01,0.35,58.248.62.30,中国,广东, 联通
2013-02-27 17:24:24.045928,安卓商城官网,110.209.253.254,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,0.000,100,0,0.60,2.68,0.50,0.21,0.10,2.15,0.00,0.29,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:24:31.243752,新浪,222.50.124.54,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,36.97,37.23,36.76,0.09,0.10,0.35,0.00,0.08,211.98.132.66,中国,北京, 铁通
2013-02-27 17:24:36.542235,irs01.com,222.50.124.102,NULL,irs01.com,irs01.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.169.20.131,中国,上海, 电信
2013-02-27 17:24:44.614198,环球网,222.50.124.6,NULL,环球网,www.huanqiu.com,网页类,NULL,0.000,100,0,67.26,68.04,66.85,0.19,0.21,0.95,0.00,0.19,113.31.42.20,中国,北京, 其它运营商
2013-02-27 17:24:45.768977,新浪,222.50.124.86,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,37.13,37.44,36.98,0.08,0.10,0.30,0.00,0.07,211.98.132.64,中国,北京, 铁通
2013-02-27 17:24:50.153305,chinagames.net,222.50.124.90,NULL,chinagames.net,chinagames.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.60.26.199,中国,广东, 电信
2013-02-27 17:24:52.869266,360buy.com,222.50.124.50,NULL,360buy.com,360buy.com,广东铁通TOPn网站,NULL,0.000,100,0,33.59,37.12,32.82,0.60,0.63,3.30,0.02,0.55,58.83.238.167,中国,北京, 铁通
2013-02-27 17:24:53.567959,yngxxx.com,222.50.124.26,NULL,yngxxx.com,yngxxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.107.108.37,中国,广东, 电信
2013-02-27 17:24:59.878086,soufun.com,222.50.124.110,NULL,soufun.com,soufun.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202.108.253.57,中国,北京, 联通
2013-02-27 17:25:01.172823,letv.com,222.50.124.26,NULL,letv.com,letv.com,广东铁通TOPn网站,NULL,0.000,100,0,35.83,37.54,35.51,0.30,0.26,2.02,0.00,0.35,220.181.117.38,中国,北京, 电信
2013-02-27 17:25:03.491958,tom.com,222.50.124.102,NULL,tom.com,tom.com,广东铁通TOPn网站,NULL,0.000,100,0,54.56,54.87,54.35,0.10,0.09,0.35,0.00,0.09,202.108.12.62,中国,北京, 联通
2013-02-27 17:25:03.796920,51.com,222.50.124.90,NULL,51.com,51.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.130.108.152,中国,浙江, 电信
2013-02-27 17:25:06.246100,xlpan.com,222.50.124.2,NULL,xlpan.com,xlpan.com,广东铁通TOPn网站,NULL,0.000,100,0,110.68,118.77,104.67,3.88,1.33,4.66,0.04,1.03,111.161.24.166,中国,北京, 联通
2013-02-27 17:25:17.117226,qiyi.com,222.50.124.90,NULL,qiyi.com,qiyi.com,广东铁通TOPn网站,NULL,0.000,100,0,39.32,39.70,39.17,0.10,0.10,0.38,0.00,0.09,202.108.14.56,中国,北京, 联通
2013-02-27 17:25:21.104680,icast.cn,222.50.124.70,NULL,icast.cn,icast.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.178.102,中国,上海, 电信
2013-02-27 17:25:22.794945,世纪佳缘,222.50.124.46,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,31.80,32.37,31.63,0.15,0.14,0.63,0.00,0.14,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:25:23.210397,工商银行,222.50.124.110,NULL,工商银行,www.icbc.com.cn,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:25:24.832452,baidu-2img.cn,222.50.124.50,NULL,baidu-2img.cn,baidu-2img.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:25:27.886062,tanx.com,222.50.124.2,NULL,tanx.com,tanx.com,广东铁通TOPn网站,NULL,0.000,100,0,21.57,21.64,21.53,0.03,0.03,0.09,0.00,0.02,110.75.21.51,中国,浙江, 移动
2013-02-27 17:25:28.337513,QQ空间,222.50.124.130,NULL,QQ空间,www.qzone.qq.com,网页类,NULL,11.000,100,11,5.93,6.09,5.80,0.06,0.07,0.25,0.00,0.06,112.90.140.193,中国,广东, 联通
2013-02-27 17:25:28.814941,ittzz.com,222.50.124.70,NULL,ittzz.com,ittzz.com,广东铁通TOPn网站,NULL,0.000,100,0,32.40,38.82,31.45,1.63,1.33,7.35,0.00,1.81,118.26.225.53,中国,上海, 铁通
2013-02-27 17:25:31.154817,工商银行,222.50.124.90,NULL,工商银行,www.icbc.com.cn,网页类,NULL,0.000,100,0,63.65,65.70,63.03,0.36,0.34,1.76,0.00,0.33,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:25:32.514774,pconline.com.cn,222.50.124.110,NULL,pconline.com.cn,pconline.com.cn,广东铁通TOPn网站,NULL,0.000,100,0,10.90,12.34,10.48,0.32,0.30,1.56,0.01,0.31,219.136.245.40,中国,广东, 电信
2013-02-27 17:25:33.426935,37cs.com,222.50.124.26,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:25:49.504245,工商银行,222.50.124.18,NULL,工商银行,www.icbc.com.cn,网页类,NULL,0.000,100,0,108.18,112.33,103.15,2.30,0.81,2.75,0.01,0.67,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:25:50.448073,doubleclick.net,222.50.124.70,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,NULL,0.000,100,0,254.31,254.76,253.85,0.30,0.46,0.80,0.01,0.20,70.32.146.212,美国,NULL, 其它运营商
2013-02-27 17:25:55.058166,lxdns.com,222.50.124.26,NULL,lxdns.com,lxdns.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:25:57.377701,网易,222.50.124.58,NULL,网易,www.163.com,网页类,NULL,0.000,100,0,37.43,37.76,37.13,0.17,0.18,0.53,0.00,0.13,223.87.1.58,中国,四川, 移动
2013-02-27 17:25:58.487662,moonbasa.com,222.50.124.90,NULL,moonbasa.com,moonbasa.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.108.220.136,中国,广东, 电信
2013-02-27 17:26:09.666236,poco,222.50.124.110,NULL,poco,www.poco.cn,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101.71.11.61,中国,浙江, 联通
2013-02-27 17:26:11.015877,新浪,222.50.124.22,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,31.50,31.79,31.36,0.09,0.09,0.35,0.00,0.08,211.98.132.67,中国,北京, 铁通
2013-02-27 17:26:11.844276,360buy.com,222.50.124.90,NULL,360buy.com,360buy.com,广东铁通TOPn网站,NULL,0.000,100,0,38.90,42.49,38.27,0.57,0.51,3.97,0.01,0.60,58.83.238.167,中国,北京, 铁通
2013-02-27 17:26:11.865627,优酷,222.50.124.74,NULL,优酷,www.youku.com,网页类,NULL,0.000,100,0,28.35,28.71,28.11,0.14,0.11,0.53,0.00,0.13,122.72.120.241,中国,中国NDC, 铁通
2013-02-27 17:26:12.149249,163.com,222.50.124.90,NULL,163.com,163.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.58.180.8,中国,浙江, 移动
2013-02-27 17:26:19.002201,世纪佳缘,222.50.124.50,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,29.64,30.16,29.48,0.13,0.13,0.62,0.00,0.12,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:26:32.884837,baofeng.net,222.50.124.110,NULL,baofeng.net,baofeng.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.28.110.232,中国,天津, 联通
2013-02-27 17:26:33.292477,3366.com,222.50.124.70,NULL,3366.com,3366.com,广东铁通TOPn网站,NULL,0.000,100,0,6.38,8.82,4.81,0.85,0.68,2.80,0.00,0.70,120.198.189.102,中国,广东, 移动
2013-02-27 17:26:39.081689,baidu.com,222.50.124.102,NULL,baidu.com,baidu.com,广东铁通TOPn网站,NULL,0.000,100,0,40.66,41.11,40.53,0.07,0.08,0.45,0.00,0.07,123.125.114.144,中国,北京, 其它运营商
2013-02-27 17:26:39.388661,duowan.com,222.50.124.102,NULL,duowan.com,duowan.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.132.133.62,中国,北京, 其它运营商
2013-02-27 17:26:41.621770,idreamsky.com,222.50.124.26,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,NULL,1.000,100,1,15.01,15.41,14.66,0.17,0.19,0.60,0.00,0.14,124.172.236.21,中国,广东, 铁通
2013-02-27 17:26:46.577627,weather.com.cn,222.50.124.2,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.4.185.35,中国,NULL, 其它运营商
2013-02-27 17:26:49.226691,QQ空间,222.50.124.38,NULL,QQ空间,www.qzone.qq.com,网页类,NULL,0.000,100,0,4.96,5.26,4.82,0.07,0.07,0.35,0.00,0.06,112.90.140.193,中国,广东, 联通
2013-02-27 17:26:52.802003,vipshop.com,222.50.124.102,NULL,vipshop.com,vipshop.com,广东铁通TOPn网站,NULL,0.000,100,0,31.13,32.12,30.98,0.15,0.12,1.05,0.00,0.17,180.186.22.30,中国,北京, 移动
2013-02-27 17:26:54.449528,178.com,222.50.124.50,NULL,178.com,178.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.134.67.166,中国,山东, 联通
2013-02-27 17:26:54.834214,微博,110.209.253.254,NULL,微博,www.weibo.com,网页类,NULL,0.000,100,0,38.53,39.48,38.25,0.16,0.14,0.71,0.00,0.15,180.149.134.17,中国,北京, 电信
2013-02-27 17:26:56.212476,51.la,222.50.124.110,NULL,51.la,51.la,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.21.226.199,中国,江西, 电信
2013-02-27 17:27:05.630156,5599.com,222.50.124.110,NULL,5599.com,5599.com,广东铁通TOPn网站,NULL,0.000,100,0,32.58,33.74,32.40,0.23,0.18,1.25,0.00,0.28,115.182.2.63,中国,北京, 移动
2013-02-27 17:27:06.233723,广东铁通1-zsdx01(ncda)电信出口,222.50.124.102,NULL,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,NULL,0.000,100,0,0.59,0.72,0.23,0.09,0.04,0.40,0.00,0.09,222.50.124.26,中国,广东, 铁通
2013-02-27 17:27:08.108483,taotaosou.com,222.50.124.2,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.236.101.27,中国,浙江, 电信
2013-02-27 17:27:10.953251,环球网,222.50.124.30,NULL,环球网,www.huanqiu.com,网页类,NULL,0.000,100,0,54.57,55.00,54.33,0.15,0.17,0.63,0.00,0.14,125.39.187.20,中国,天津, 联通
2013-02-27 17:27:15.874868,广州妈妈网,222.50.124.58,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.248.62.22,中国,广东, 联通
2013-02-27 17:27:16.350221,网易,222.50.124.82,NULL,网易,www.163.com,网页类,NULL,0.000,100,0,41.73,42.09,41.37,0.17,0.20,0.52,0.00,0.14,223.87.1.59,中国,四川, 移动
