结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,路由变化,路由跳数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,丢包,发包数,丢包数,结果 IP 地址,结果国家名称,结果省名称,结果归属地,附加项
2013-02-27 17:18:46.159291,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,网易,www.163.com,网页类,0,12,24.42,44.15,0.57,19.80,1.32,4.22,0.00,1.41,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-27 17:18:47.232065,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,sdo.com,sdo.com,广东铁通TOPn网站,0,20,9.74,45.97,0.97,16.34,0.82,2.38,0.00,0.84,70.000,60,42,112.65.240.26,中国,上海, 联通,20
2013-02-27 17:18:49.612687,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,cctv,www.cctv.com,网页类,0,11,18.20,37.78,0.59,17.01,0.40,2.08,0.00,0.67,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-27 17:18:50.041091,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,环球网,www.huanqiu.com,网页类,0,19,36.56,77.42,0.63,31.66,1.07,8.56,0.00,1.97,5.263,57,3,125.39.187.20,中国,天津, 联通,19
2013-02-27 17:18:53.232668,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,meitu.com,meitu.com,广东铁通TOPn网站,0,20,33.30,95.41,0.58,32.41,1.75,8.88,0.00,2.49,11.667,60,7,42.62.18.34,中国,NULL, 其它运营商,20
2013-02-27 17:19:01.261581,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,qiyou.com,qiyou.com,广东铁通TOPn网站,0,30,62.91,128.64,0.61,51.02,1.96,19.88,0.00,5.67,64.444,90,58,54.248.34.220,美国,NULL, 其它运营商,30
2013-02-27 17:19:04.759912,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,56.com,56.com,广东铁通TOPn网站,0,8,2.83,8.15,0.59,2.10,0.88,6.32,0.00,2.06,0.000,24,0,112.90.57.7,中国,广东, 联通,8
2013-02-27 17:19:09.650108,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,kuaiwan.com,kuaiwan.com,广东铁通TOPn网站,0,30,2.85,29.18,0.60,4.97,1.31,29.40,0.00,5.35,0.000,90,0,122.225.115.167,中国,浙江, 电信,30
2013-02-27 17:19:10.883460,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0,11,22.74,33.60,0.72,13.46,0.27,1.52,0.00,0.45,9.091,33,3,58.68.151.179,中国,北京, 移动,11
2013-02-27 17:19:24.589314,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,迅雷看看,www.kankan.com,网页类,0,5,3.18,5.92,0.56,1.73,0.27,0.61,0.00,0.25,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-27 17:19:27.166318,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,小说阅读网,www.readnovel.com,网页类,10,16,31.60,114.64,0.59,32.75,4.51,56.44,0.00,13.47,0.000,48,0,60.210.23.65,中国,山东, 联通,16
2013-02-27 17:19:35.282091,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,微博,www.weibo.com,网页类,4,16,19.64,49.66,0.62,19.29,5.05,64.67,0.00,15.97,10.417,48,5,180.149.134.17,中国,北京, 电信,16
2013-02-27 17:19:51.309763,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,工商银行,www.icbc.com.cn,网页类,18,20,15.15,71.69,0.63,25.52,3.12,12.40,0.00,4.67,70.000,60,42,113.31.42.29,中国,北京, 其它运营商,20
2013-02-27 17:19:51.439544,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,QQ空间,www.qzone.qq.com,网页类,0,30,2.30,6.34,0.63,2.09,0.47,1.49,0.00,0.54,83.333,90,75,112.90.143.191,中国,广东, 联通,30
2013-02-27 17:19:52.114344,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,iqiyi.com,iqiyi.com,广东铁通TOPn网站,10,11,32.61,50.03,0.60,16.07,5.02,52.84,0.00,15.12,0.000,33,0,202.108.14.16,中国,北京, 联通,11
2013-02-27 17:19:52.495291,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,icast.cn,icast.cn,广东铁通TOPn网站,0,30,2.40,18.09,0.58,3.04,1.02,24.49,0.00,4.39,0.000,90,0,222.73.178.102,中国,上海, 电信,30
2013-02-27 17:19:53.816621,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,babytree.com,babytree.com,广东铁通TOPn网站,2,30,2.61,6.37,0.58,2.66,1.63,4.86,0.00,2.28,90.000,90,81,124.238.250.204,中国,河北, 电信,30
2013-02-27 17:19:55.850305,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,ifeng.com,ifeng.com,广东铁通TOPn网站,0,19,12.73,60.46,0.61,21.54,0.97,3.78,0.00,1.29,68.421,57,39,123.125.72.60,中国,北京, 联通,19
2013-02-27 17:19:58.605050,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,30,4.68,12.74,0.66,4.86,3.12,9.39,0.00,3.79,85.556,90,77,210.21.118.120,中国,广东, 联通,30
2013-02-27 17:20:01.158214,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,baidu.com,baidu.com,广东铁通TOPn网站,0,30,2.54,13.53,0.61,2.51,0.82,13.16,0.00,2.54,0.000,90,0,220.181.111.85,中国,北京, 其它运营商,30
2013-02-27 17:20:04.019954,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,adsxin.com,adsxin.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,164.230.128.146,美国,NULL, 其它运营商,0
2013-02-27 17:20:10.860315,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,华军软件园,www.onlinedown.net,下载类,1,12,24.76,48.86,0.57,16.08,9.51,45.84,0.00,17.17,8.333,36,3,221.130.12.62,中国,江苏, 移动,12
2013-02-27 17:20:18.436985,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,poco,www.poco.cn,网页类,2,30,4.04,10.32,0.60,3.48,1.94,5.80,0.00,2.12,83.333,90,75,221.192.149.83,中国,河北, 联通,30
2013-02-27 17:20:20.758088,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,duowan.com,duowan.com,广东铁通TOPn网站,0,30,3.19,7.96,0.56,2.20,0.64,4.61,0.00,1.17,0.000,90,0,120.132.133.62,中国,北京, 其它运营商,30
2013-02-27 17:20:24.383790,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,163.com,163.com,广东铁通TOPn网站,15,30,3.51,15.59,0.58,3.40,1.88,41.54,0.00,7.41,0.000,90,0,123.58.180.8,中国,浙江, 移动,30
2013-02-27 17:20:29.094979,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,51yes.com,51yes.com,广东铁通TOPn网站,0,19,6.13,33.95,0.64,10.81,4.27,33.30,0.00,10.97,57.895,57,33,119.147.114.19,中国,广东, 电信,19
2013-02-27 17:20:29.929717,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,cntv.cn,cntv.cn,广东铁通TOPn网站,0,11,26.40,40.16,0.57,14.38,0.54,4.52,0.00,1.27,0.000,33,0,202.108.8.82,中国,北京, 联通,11
2013-02-27 17:20:30.379210,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,cctv,www.cctv.com,网页类,0,11,20.16,45.87,0.54,19.71,1.01,5.14,0.00,1.56,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-27 17:20:31.914809,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,17,33.77,77.81,0.56,33.83,0.49,2.22,0.00,0.65,0.000,51,0,221.212.213.106,中国,黑龙江, 联通,17
2013-02-27 17:20:33.624378,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0,30,3.00,6.03,0.58,2.41,2.01,7.10,0.00,2.74,83.333,90,75,61.4.185.35,中国,NULL, 其它运营商,30
2013-02-27 17:20:35.074690,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,soufun.com,soufun.com,广东铁通TOPn网站,0,17,16.20,66.33,3.57,22.48,3.70,12.34,0.00,4.08,64.706,51,33,202.108.253.57,中国,北京, 联通,17
2013-02-27 17:20:36.787707,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,189mv.cn,189mv.cn,广东铁通TOPn网站,0,30,4.21,11.13,0.56,4.90,0.40,1.11,0.00,0.50,90.000,90,81,183.63.133.186,中国,广东, 电信,30
2013-02-27 17:20:41.783033,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,环球网,www.huanqiu.com,网页类,0,18,23.32,58.40,0.64,25.65,0.51,4.81,0.00,1.10,5.556,54,3,125.39.187.20,中国,天津, 联通,18
2013-02-27 17:20:43.290365,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,aipai.com,aipai.com,广东铁通TOPn网站,0,30,3.74,7.83,0.61,3.02,1.26,2.47,0.00,0.96,90.000,90,81,121.10.241.89,中国,广东, 电信,30
2013-02-27 17:20:44.130177,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,糗事百科,www.qiushibaike.com,网页类,2,13,32.91,58.27,0.64,23.91,3.52,24.29,0.00,6.38,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-27 17:20:44.196687,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,88210212.com,88210212.com,广东铁通TOPn网站,0,19,4.76,10.76,0.60,3.35,1.74,12.40,0.00,3.06,15.789,57,9,113.106.18.148,中国,广东, 电信,19
2013-02-27 17:20:51.345559,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,广州妈妈网,www.gzmama.com,网页类,0,11,10.99,47.74,0.64,12.47,4.93,47.15,0.00,13.36,0.000,33,0,58.248.62.30,中国,广东, 联通,11
2013-02-27 17:21:05.360631,广东铁通4-qylt01(xhht)联通出口,222.50.124.102,NULL,广州妈妈网,www.gzmama.com,网页类,2,12,7.43,12.98,0.60,4.80,0.97,9.03,0.00,2.46,0.000,36,0,58.248.62.34,中国,广东, 联通,12
2013-02-27 17:21:08.877996,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,广州妈妈网,www.gzmama.com,网页类,1,16,14.12,35.43,0.56,13.90,17.61,67.95,0.00,26.25,62.500,48,30,58.248.62.22,中国,广东, 联通,16
2013-02-27 17:21:13.084895,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,和讯网,www.hexun.com,网页类,0,13,26.75,37.93,0.59,13.48,0.18,0.98,0.00,0.27,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-27 17:21:15.140130,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,kandian.com,kandian.com,广东铁通TOPn网站,0,19,13.48,65.06,0.60,23.33,0.45,1.40,0.00,0.45,68.421,57,39,123.126.53.254,中国,北京, 联通,19
2013-02-27 17:21:20.641463,广东铁通6-gzdx01(shrs)电信出口,222.50.124.130,NULL,淘宝网,www.taobao.com,网页类,5,8,22.09,48.24,0.62,16.21,4.58,15.78,0.00,6.69,12.500,24,3,122.72.35.241,中国,中国NDC, 铁通,8
2013-02-27 17:21:24.508506,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,csbew.com,csbew.com,广东铁通TOPn网站,11,23,30.08,92.61,0.63,29.67,1.54,6.74,0.00,1.64,21.739,69,15,219.232.255.100,中国,北京, 其它运营商,23
2013-02-27 17:21:37.064892,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,baidu-2img.cn,baidu-2img.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,101.112.108.97,澳大利亚,NULL, 其它运营商,0
2013-02-27 17:21:40.221025,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,微博,www.weibo.com,网页类,0,30,8.90,183.65,0.63,32.65,9.09,209.10,0.00,38.41,0.000,90,0,180.149.134.17,中国,北京, 电信,30
2013-02-27 17:21:40.473345,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,环球网,www.huanqiu.com,网页类,0,21,16.91,73.06,0.55,25.66,4.26,21.22,0.00,7.68,71.429,63,45,113.31.42.20,中国,北京, 其它运营商,21
2013-02-27 17:21:44.390990,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,91.com,91.com,广东铁通TOPn网站,12,30,2.74,9.70,0.60,3.49,0.52,1.87,0.00,0.70,83.333,90,75,121.207.254.111,中国,福建, 电信,30
2013-02-27 17:21:47.013894,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,yx186.com,yx186.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:21:47.544497,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,ittzz.com,ittzz.com,广东铁通TOPn网站,0,11,25.33,40.04,0.62,13.98,1.18,6.85,0.00,1.91,0.000,33,0,118.26.225.53,中国,上海, 铁通,11
2013-02-27 17:21:48.852294,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,qplus.com,qplus.com,广东铁通TOPn网站,0,30,7.09,24.75,0.58,10.22,5.40,19.58,0.00,8.22,86.667,90,78,112.90.143.118,中国,广东, 联通,30
2013-02-27 17:21:50.027369,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,小说阅读网,www.readnovel.com,网页类,2,19,8.33,48.47,0.60,16.42,0.48,1.89,0.00,0.69,63.158,57,36,60.210.23.65,中国,山东, 联通,19
2013-02-27 17:21:56.731762,广东铁通3-gzdx01(gzhy)电信出口,222.50.124.34,NULL,cctv,www.cctv.com,网页类,4,12,24.27,46.60,0.56,19.62,2.00,14.23,0.00,4.18,8.333,36,3,223.87.1.58,中国,四川, 移动,12
2013-02-27 17:21:57.538318,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,baidu.com,baidu.com,广东铁通TOPn网站,4,21,7.13,42.57,0.56,13.61,0.17,0.90,0.00,0.28,61.905,63,39,220.181.111.86,中国,北京, 其它运营商,21
2013-02-27 17:21:59.920566,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,poco,www.poco.cn,网页类,4,20,18.35,88.44,0.60,31.54,2.15,7.98,0.00,2.76,70.000,60,42,122.136.65.145,中国,吉林, 联通,20
2013-02-27 17:22:01.327826,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,qq邮箱,www.mail.qq.com,网页类,5,12,4.26,8.23,0.59,3.00,1.98,9.41,0.00,2.81,16.667,36,6,120.196.210.104,中国,广东, 移动,12
2013-02-27 17:22:11.977423,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,sdo.com,sdo.com,广东铁通TOPn网站,28,30,1.85,4.45,0.61,1.55,0.49,0.95,0.00,0.45,86.667,90,78,112.65.240.26,中国,上海, 联通,30
2013-02-27 17:22:12.757023,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,qqopenapp.com,qqopenapp.com,广东铁通TOPn网站,0,5,3.32,12.98,0.58,4.83,0.35,0.99,0.00,0.37,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-27 17:22:13.240886,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qhimg.com,qhimg.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,225.11.197.19,IANA,NULL, 其它运营商,0
2013-02-27 17:22:16.285401,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,cbsi.com.cn,cbsi.com.cn,广东铁通TOPn网站,0,30,2.15,9.58,0.65,1.53,0.20,1.76,0.00,0.37,0.000,90,0,118.67.124.252,中国,北京, 其它运营商,30
2013-02-27 17:22:20.040887,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,uusee.com,uusee.com,广东铁通TOPn网站,1,25,33.98,59.49,1.11,24.64,1.00,9.42,0.00,2.20,29.333,75,22,221.238.29.196,中国,天津, 电信,25
2013-02-27 17:22:22.965474,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,taobao.com,taobao.com,广东铁通TOPn网站,0,30,2.12,8.24,0.58,1.42,0.40,7.51,0.00,1.36,0.000,90,0,121.14.24.241,中国,广东, 电信,30
2013-02-27 17:22:29.361393,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,小说阅读网,www.readnovel.com,网页类,10,22,31.58,73.51,0.64,22.21,1.17,12.13,0.00,2.69,4.545,66,3,60.210.23.65,中国,山东, 联通,22
2013-02-27 17:22:31.588510,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,xunlei.com,xunlei.com,广东铁通TOPn网站,1,15,6.27,24.35,0.57,8.27,1.28,5.33,0.00,1.88,60.000,45,27,58.251.57.168,中国,广东, 其它运营商,15
2013-02-27 17:22:33.698564,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,adsame.com,adsame.com,广东铁通TOPn网站,0,11,25.63,40.24,0.62,13.74,0.36,0.85,0.00,0.32,0.000,33,0,118.26.200.34,中国,上海, 铁通,11
2013-02-27 17:22:40.594700,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,yy.com,yy.com,广东铁通TOPn网站,0,16,29.62,107.17,0.59,30.84,1.61,14.66,0.00,3.43,0.000,48,0,61.55.172.36,中国,河北, 联通,16
2013-02-27 17:22:40.982959,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,3,17,129.07,259.68,0.69,97.20,1.62,9.80,0.00,2.70,0.000,51,0,70.32.146.212,美国,NULL, 其它运营商,17
2013-02-27 17:22:43.502338,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,30,5.16,11.62,0.64,4.68,5.48,19.68,0.00,8.24,86.667,90,78,210.21.118.120,中国,广东, 联通,30
2013-02-27 17:22:47.685202,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,土豆网,www.tudou.com,网页类,11,18,25.09,77.15,0.34,25.90,0.44,1.91,0.00,0.57,20.370,54,11,123.126.98.148,中国,北京, 联通,18
2013-02-27 17:22:56.516538,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,vpon.com,vpon.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,39.41.59.9,巴基斯坦,NULL, 其它运营商,0
2013-02-27 17:22:59.214413,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,优酷,www.youku.com,网页类,0,7,19.43,32.85,0.58,13.13,2.11,7.25,0.00,2.48,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-27 17:23:01.586305,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,155.com,155.com,广东铁通TOPn网站,0,15,13.71,54.27,0.54,18.66,2.51,12.96,0.00,4.68,60.000,45,27,119.188.11.3,中国,山东, 联通,15
2013-02-27 17:23:18.855619,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,新浪,www.sina.com.cn,网页类,4,8,17.24,32.33,0.56,14.71,0.63,2.33,0.00,0.80,0.000,24,0,211.98.132.67,中国,北京, 铁通,8
2013-02-27 17:23:19.823375,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,yngxxx.com,yngxxx.com,广东铁通TOPn网站,0,30,1.64,5.30,0.57,1.51,0.33,2.06,0.00,0.70,76.667,90,69,113.107.108.37,中国,广东, 电信,30
2013-02-27 17:23:25.630032,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,环球网,www.huanqiu.com,网页类,0,20,16.09,73.12,0.57,25.88,5.83,31.81,0.00,11.66,70.000,60,42,113.31.42.20,中国,北京, 其它运营商,20
2013-02-27 17:23:28.164232,广东铁通4-qylt01(xhht)联通出口,222.50.124.102,NULL,QQ空间,www.qzone.qq.com,网页类,0,14,9.80,80.74,0.61,21.56,1.11,6.97,0.00,2.14,14.286,42,6,112.90.140.193,中国,广东, 联通,14
2013-02-27 17:23:28.852119,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,ss3w.com,ss3w.com,广东铁通TOPn网站,0,30,179.40,316.66,0.56,109.69,1.40,8.54,0.00,2.08,44.444,90,40,205.178.189.129,美国,NULL, 其它运营商,30
2013-02-27 17:23:31.452958,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,liebao.cn,liebao.cn,广东铁通TOPn网站,0,22,29.65,66.31,0.58,25.29,1.32,7.18,0.00,1.63,12.121,66,8,114.112.68.197,中国,江苏, 移动,22
2013-02-27 17:23:39.678217,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,0,19,5.88,34.65,0.61,10.93,0.77,4.46,0.00,1.43,57.895,57,33,222.73.55.186,中国,上海, 电信,19
2013-02-27 17:23:39.939658,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,taomee.com,taomee.com,广东铁通TOPn网站,0,21,27.75,55.82,0.57,22.47,1.57,12.60,0.00,3.07,23.810,63,15,114.80.99.112,中国,上海, 电信,21
2013-02-27 17:23:42.579437,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,27.24,39.11,0.59,13.72,4.06,33.95,0.00,10.10,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:23:44.153042,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,70e.com,70e.com,广东铁通TOPn网站,0,30,60.81,125.10,0.76,49.04,1.15,9.45,0.00,2.64,63.333,90,57,54.248.34.220,美国,NULL, 其它运营商,30
2013-02-27 17:23:44.286654,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,0,30,3.45,6.67,0.62,2.78,2.77,6.01,0.00,2.74,86.667,90,78,123.125.160.234,中国,北京, 联通,30
2013-02-27 17:23:52.498733,广东铁通2-gzlt02(gzhy)联通出口,222.50.124.74,NULL,土豆网,www.tudou.com,网页类,11,18,61.57,129.66,0.58,50.47,12.72,180.01,0.00,44.72,18.519,54,10,123.126.98.151,中国,北京, 联通,18
2013-02-27 17:23:56.977091,广东铁通6-gzdx01(shrs)电信出口,222.50.124.130,NULL,土豆网,www.tudou.com,网页类,8,17,27.65,85.13,0.62,27.43,1.25,6.56,0.00,1.85,17.647,51,9,123.126.98.146,中国,北京, 联通,17
2013-02-27 17:23:58.800059,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,sdo.com,sdo.com,广东铁通TOPn网站,0,18,6.16,31.81,0.58,10.17,0.46,2.39,0.00,0.78,55.556,54,30,114.80.132.136,中国,上海, 电信,18
2013-02-27 17:24:00.417510,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,778669.com,778669.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,99.172.20.237,加拿大,NULL, 其它运营商,0
2013-02-27 17:24:06.967972,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,yy.com,yy.com,广东铁通TOPn网站,0,19,63.86,257.16,0.55,95.72,41.90,239.96,0.00,88.65,68.421,57,39,61.55.172.36,中国,河北, 联通,19
2013-02-27 17:24:10.975115,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,uusee.com,uusee.com,广东铁通TOPn网站,0,30,7.75,13.32,0.61,5.31,6.71,12.58,0.00,5.12,90.000,90,81,221.238.29.196,中国,天津, 电信,30
2013-02-27 17:24:11.621012,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,53kf.com,53kf.com,广东铁通TOPn网站,0,30,2.88,18.22,0.58,3.49,1.08,20.56,0.00,3.70,0.000,90,0,122.227.58.188,中国,浙江, 电信,30
2013-02-27 17:24:12.421401,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,网易,www.163.com,网页类,4,12,26.14,45.04,0.64,18.53,4.18,23.51,0.00,6.71,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-27 17:24:13.281515,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,土豆网,www.tudou.com,网页类,0,18,20.35,50.65,0.54,22.18,0.59,2.79,0.00,0.85,18.519,54,10,123.126.98.146,中国,北京, 联通,18
2013-02-27 17:24:13.712283,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,网易,www.163.com,网页类,4,12,26.30,49.37,0.60,21.11,3.40,11.24,0.00,4.04,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-27 17:24:17.624794,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,15,6.50,21.60,0.65,7.36,2.66,13.98,0.00,5.07,60.000,45,27,210.21.118.120,中国,广东, 联通,15
2013-02-27 17:24:22.035995,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,ip138.com,ip138.com,广东铁通TOPn网站,0,8,21.86,36.73,0.62,14.60,0.19,1.18,0.00,0.37,0.000,24,0,122.70.142.161,中国,北京, 铁通,8
2013-02-27 17:24:30.259122,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,QQ空间,www.qzone.qq.com,网页类,0,14,3.50,12.91,0.59,3.75,0.56,2.63,0.00,0.85,14.286,42,6,112.90.140.193,中国,广东, 联通,14
2013-02-27 17:24:33.136687,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,91.com,91.com,广东铁通TOPn网站,0,30,2.46,8.31,0.57,2.94,0.32,1.09,0.00,0.41,83.333,90,75,121.207.254.111,中国,福建, 电信,30
2013-02-27 17:24:46.162917,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,华军软件园,www.onlinedown.net,下载类,7,12,17.44,38.98,0.60,16.61,1.06,4.30,0.00,1.25,8.333,36,3,221.130.12.62,中国,江苏, 移动,12
2013-02-27 17:24:50.075006,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,13,8.04,62.44,0.62,16.72,5.70,53.72,0.00,14.59,7.692,39,3,210.21.118.120,中国,广东, 联通,13
2013-02-27 17:24:50.555641,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,778669.com,778669.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,10.32.32.32,局域网,NULL, 其它运营商,0
2013-02-27 17:24:56.890761,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,china.com,china.com,广东铁通TOPn网站,0,19,19.93,110.27,0.65,40.43,0.23,0.72,0.00,0.22,68.421,57,39,221.194.139.60,中国,河北, 联通,19
