结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-26 22:22:14.732928,222.50.124.2,NULL,778669.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:22:16.426503,222.50.124.70,NULL,56.com,广东铁通TOPn网站,NULL,0.000,100,0,2.66,4.86,2.37,0.32,0.25,2.44,0.00,0.39,112.90.57.7,中国,广东, 联通
2013-02-26 22:22:17.366557,222.50.124.50,NULL,kankan.com,广东铁通TOPn网站,NULL,1.000,100,1,16.29,16.81,15.97,0.16,0.17,0.64,0.01,0.14,58.251.57.175,中国,广东, 联通
2013-02-26 22:22:25.377850,222.50.124.102,NULL,www.youku.com,网页类,NULL,0.000,100,0,24.26,24.86,23.98,0.15,0.15,0.73,0.00,0.16,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:22:30.005067,222.50.124.110,NULL,1360.cn,广东铁通TOPn网站,NULL,3.000,100,3,29.95,31.19,29.56,0.29,0.29,1.50,0.00,0.27,58.68.151.179,中国,北京, 移动
2013-02-26 22:22:35.329439,222.50.124.26,NULL,taotaosou.com,广东铁通TOPn网站,NULL,10.000,100,10,35.68,44.15,31.61,3.65,3.58,12.16,0.01,3.31,115.236.101.27,中国,浙江, 电信
2013-02-26 22:22:38.914117,222.50.124.54,NULL,www.020.com,网页类,NULL,60.000,100,60,3.77,4.53,3.53,0.16,0.14,0.82,0.00,0.16,120.31.61.171,中国,广东, 铁通
2013-02-26 22:22:39.082839,222.50.124.106,NULL,www.taobao.com,网页类,NULL,0.000,100,0,23.88,23.96,23.81,0.03,0.03,0.11,0.00,0.02,122.72.7.251,中国,中国NDC, 铁通
2013-02-26 22:22:42.941516,222.50.124.42,NULL,www.sina.com.cn,网页类,NULL,0.000,100,0,42.47,42.90,42.31,0.10,0.11,0.49,0.00,0.10,211.98.132.67,中国,北京, 铁通
2013-02-26 22:22:51.960460,222.50.124.70,NULL,3393.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-26 22:22:52.815758,222.50.124.106,NULL,www.poco.cn,网页类,NULL,0.000,100,0,41.67,42.36,41.52,0.10,0.09,0.77,0.00,0.12,60.217.241.23,中国,山东, 联通
2013-02-26 22:22:53.321975,222.50.124.110,NULL,sohu.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.176,中国,北京, 联通
2013-02-26 22:22:55.420570,222.50.124.90,NULL,778669.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:23:00.442605,222.50.124.50,NULL,baofeng.net,广东铁通TOPn网站,NULL,1.000,100,1,92.27,93.69,91.74,0.33,0.33,1.45,0.00,0.31,60.28.110.233,中国,天津, 联通
2013-02-26 22:23:01.292786,222.50.124.2,NULL,2345.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.227.230.133,中国,浙江, 电信
2013-02-26 22:23:02.739918,222.50.124.114,NULL,www.qzone.qq.com,网页类,NULL,0.000,100,0,5.26,5.43,5.12,0.06,0.07,0.23,0.00,0.05,112.90.140.193,中国,广东, 联通
2013-02-26 22:23:04.553272,222.50.124.26,NULL,www.huanqiu.com,网页类,NULL,0.000,100,0,67.41,67.94,66.97,0.19,0.18,0.89,0.00,0.16,113.31.42.20,中国,北京, 其它运营商
2013-02-26 22:23:09.003896,222.50.124.6,NULL,www.jiayuan.com,网页类,NULL,0.000,100,0,31.30,39.15,30.39,1.40,0.79,4.26,0.01,0.93,59.151.18.32,中国,北京, 其它运营商
2013-02-26 22:23:09.025501,222.50.124.90,NULL,gtags.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:23:13.486578,222.50.124.70,NULL,www.qiushibaike.com,网页类,NULL,1.000,100,1,55.66,57.79,53.44,1.46,1.79,4.36,0.02,1.25,183.203.15.209,中国,山西, 移动
2013-02-26 22:23:21.986050,222.50.124.54,NULL,www.weibo.com,网页类,NULL,13.000,100,13,43.21,43.86,42.70,0.24,0.28,0.87,0.00,0.21,180.149.134.17,中国,北京, 电信
2013-02-26 22:23:26.089009,222.50.124.30,NULL,www.hexun.com,网页类,NULL,0.000,100,0,37.76,46.11,37.57,0.84,0.25,8.48,0.00,1.18,219.239.236.198,中国,北京, 电信
2013-02-26 22:23:29.604902,222.50.124.50,NULL,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.39,58.05,54.07,1.41,1.52,3.96,0.03,1.23,183.203.15.209,中国,山西, 移动
2013-02-26 22:23:33.669233,222.50.124.98,NULL,www.kankan.com,网页类,NULL,0.000,100,0,2.78,2.93,2.68,0.05,0.05,0.15,0.00,0.04,61.235.96.93,中国,广东, 铁通
2013-02-26 22:23:35.105905,222.50.124.70,NULL,yunduan.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.215.55.51,中国,江苏, 电信
2013-02-26 22:23:36.703853,222.50.124.26,NULL,adscellphone.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:23:39.978019,222.50.124.110,NULL,3393.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-26 22:23:40.222609,222.50.124.50,NULL,gtimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:23:42.734431,222.50.124.78,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,77.80,78.01,77.57,0.09,0.08,0.35,0.00,0.07,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:23:44.455489,222.50.124.2,NULL,www.tudou.com,网页类,NULL,1.000,100,1,48.80,49.42,48.61,0.10,0.09,0.64,0.00,0.09,123.126.98.148,中国,北京, 联通
2013-02-26 22:23:47.388135,222.50.124.102,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,32.79,33.11,32.48,0.15,0.18,0.60,0.00,0.13,120.193.11.195,中国,浙江, 移动
2013-02-26 22:23:52.169154,222.50.124.2,NULL,acs86.com,广东铁通TOPn网站,NULL,0.000,100,0,62.04,62.79,61.77,0.18,0.19,0.92,0.00,0.17,117.79.81.135,中国,北京, 其它运营商
2013-02-26 22:24:03.206049,222.50.124.110,NULL,mediav.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.69.185,中国,上海, 电信
2013-02-26 22:24:09.326557,222.50.124.26,NULL,3366.com,广东铁通TOPn网站,NULL,0.000,100,0,6.24,8.87,4.67,0.82,0.79,2.44,0.00,0.60,120.198.189.102,中国,广东, 移动
2013-02-26 22:24:12.646842,222.50.124.54,NULL,www.cctv.com,网页类,NULL,0.000,100,0,37.38,37.69,37.07,0.17,0.20,0.53,0.00,0.13,122.70.142.160,中国,北京, 铁通
2013-02-26 22:24:14.809031,222.50.124.102,NULL,pc120.com,广东铁通TOPn网站,NULL,0.000,100,0,52.17,52.48,52.02,0.10,0.10,0.36,0.00,0.08,114.112.68.163,中国,江苏, 移动
2013-02-26 22:24:15.113870,222.50.124.90,NULL,ifeng.com,广东铁通TOPn网站,NULL,1.000,100,1,60.35,61.37,59.82,0.33,0.33,1.36,0.01,0.28,123.125.72.60,中国,北京, 联通
2013-02-26 22:24:18.185100,222.50.124.70,NULL,allyes.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.246.18.251,中国,上海, 电信
2013-02-26 22:24:25.690138,110.209.253.254,NULL,www.youku.com,网页类,NULL,0.000,100,0,28.20,28.59,27.88,0.14,0.13,0.61,0.00,0.13,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:24:26.528120,123.89.176.38,NULL,www.020.com,网页类,NULL,60.000,100,60,10.13,10.77,9.98,0.15,0.15,0.63,0.00,0.15,120.31.61.171,中国,广东, 铁通
2013-02-26 22:24:27.704512,222.50.124.2,NULL,csbew.com,广东铁通TOPn网站,NULL,1.000,100,1,67.71,68.99,66.60,0.61,0.59,1.65,0.00,0.47,219.232.255.99,中国,北京, 其它运营商
2013-02-26 22:24:34.271946,222.50.124.66,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,68.53,69.68,68.35,0.14,0.09,1.12,0.00,0.16,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:24:35.309513,222.50.124.10,NULL,www.skycn.com,下载类,NULL,0.000,100,0,64.68,88.95,64.12,2.44,0.68,24.75,0.00,3.43,125.39.78.230,中国,天津, 联通
2013-02-26 22:24:35.844058,123.89.176.30,NULL,www.skycn.com,下载类,NULL,0.000,100,0,75.31,80.52,74.93,0.54,0.25,5.34,0.00,0.71,125.39.78.230,中国,天津, 联通
2013-02-26 22:24:41.482344,222.50.124.26,NULL,zqlx.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:24:42.360667,222.50.124.90,NULL,tieyou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.202.113,中国,上海, 电信
2013-02-26 22:24:44.793085,222.50.124.26,NULL,kuaiwan.com,广东铁通TOPn网站,NULL,8.000,100,8,39.90,45.84,34.69,2.84,3.23,10.10,0.09,2.41,122.225.115.167,中国,浙江, 电信
2013-02-26 22:24:48.060918,222.50.124.110,NULL,gtimg.com.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:24:55.674543,222.50.124.90,NULL,7k7k.com,广东铁通TOPn网站,NULL,0.000,100,0,35.90,36.50,35.73,0.12,0.11,0.63,0.00,0.13,115.182.59.33,中国,北京, 移动
2013-02-26 22:24:55.804827,222.50.124.50,NULL,duba.net,广东铁通TOPn网站,NULL,0.000,100,0,63.71,65.28,63.39,0.24,0.21,1.53,0.00,0.22,114.112.68.197,中国,江苏, 移动
2013-02-26 22:24:56.079382,222.50.124.94,NULL,www.sina.com.cn,网页类,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:25:01.462454,222.50.124.82,NULL,www.skycn.com,下载类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.39.78.230,中国,天津, 联通
2013-02-26 22:25:08.772257,222.50.124.70,NULL,qqgameapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.67,0.95,0.55,0.07,0.07,0.37,0.00,0.07,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:25:09.398475,222.50.124.102,NULL,xunlei.com,广东铁通TOPn网站,NULL,0.000,100,0,15.30,16.36,15.15,0.15,0.12,1.04,0.00,0.14,58.251.57.164,中国,广东, 其它运营商
2013-02-26 22:25:10.866383,222.50.124.2,NULL,sogou.com,广东铁通TOPn网站,NULL,7.000,100,7,42.83,44.08,42.57,0.19,0.17,1.34,0.00,0.21,220.181.124.201,中国,北京, 电信
2013-02-26 22:25:18.591072,222.50.124.22,NULL,www.skycn.com,下载类,NULL,0.000,100,0,91.51,92.64,91.25,0.20,0.20,1.12,0.00,0.19,125.39.78.230,中国,天津, 联通
2013-02-26 22:25:22.495223,123.65.232.142,NULL,www.qiushibaike.com,网页类,NULL,0.000,100,0,55.20,57.52,52.53,1.71,1.63,4.80,0.01,1.47,183.203.15.209,中国,山西, 移动
2013-02-26 22:25:28.143884,222.50.124.26,NULL,ad-plus.cn,广东铁通TOPn网站,NULL,9.000,100,9,45.52,48.02,45.33,0.28,0.14,2.62,0.00,0.37,220.181.20.30,中国,北京, 电信
2013-02-26 22:25:30.202934,222.50.124.70,NULL,https://play.google.com/store,网页类,NULL,0.000,100,0,0.69,3.15,0.57,0.25,0.10,2.56,0.00,0.35,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:25:31.181047,222.50.124.50,NULL,www.tudou.com,网页类,NULL,3.000,100,3,47.38,47.72,47.19,0.08,0.09,0.43,0.00,0.08,123.126.98.146,中国,北京, 联通
2013-02-26 22:25:35.648528,222.50.124.26,NULL,360buy.com,广东铁通TOPn网站,NULL,0.000,100,0,35.82,37.93,34.87,0.66,0.77,2.80,0.01,0.60,58.83.238.167,中国,北京, 铁通
2013-02-26 22:25:37.030107,222.50.124.90,NULL,v-56.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.32.180.16,中国,广东, 电信
2013-02-26 22:25:38.791664,222.50.124.50,NULL,ittzz.com,广东铁通TOPn网站,NULL,0.000,100,0,31.83,35.62,31.47,0.71,0.50,4.06,0.00,0.94,118.26.225.53,中国,上海, 铁通
2013-02-26 22:25:46.360523,222.50.124.26,NULL,guosen.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:25:50.364879,222.50.124.102,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,68.73,68.91,68.56,0.07,0.08,0.28,0.00,0.06,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:25:50.670179,222.50.124.90,NULL,17173.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.175,中国,北京, 联通
2013-02-26 22:25:54.127122,222.50.124.2,NULL,91.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.254.111,中国,福建, 电信
2013-02-26 22:25:59.542608,222.50.124.110,NULL,dopool.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.170.192.35,中国,湖南, 电信
2013-02-26 22:26:04.093752,222.50.124.90,NULL,www.taobao.com,网页类,NULL,0.000,100,0,28.06,28.47,27.96,0.09,0.08,0.41,0.00,0.09,122.72.7.251,中国,中国NDC, 铁通
2013-02-26 22:26:05.729882,222.50.124.70,NULL,sohu.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.175,中国,北京, 联通
2013-02-26 22:26:08.947938,123.89.176.38,NULL,www.kankan.com,网页类,NULL,0.000,100,0,3.02,3.17,2.94,0.04,0.05,0.16,0.00,0.04,61.235.96.93,中国,广东, 铁通
2013-02-26 22:26:12.354982,222.50.124.2,NULL,lxdns.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:26:14.333903,222.50.124.50,NULL,tudou.com,广东铁通TOPn网站,NULL,4.000,100,4,112.14,112.35,111.85,0.10,0.09,0.31,0.00,0.06,123.126.98.173,中国,北京, 联通
2013-02-26 22:26:15.660027,222.50.124.2,NULL,xcy8.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-26 22:26:18.915332,222.50.124.42,NULL,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.30,58.07,53.91,1.48,1.68,3.93,0.01,1.34,183.203.15.209,中国,山西, 移动
2013-02-26 22:26:27.357849,222.50.124.86,NULL,www.skycn.com,下载类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.39.78.230,中国,天津, 联通
2013-02-26 22:26:31.318694,222.50.124.102,NULL,qqopenapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.65,2.47,0.54,0.19,0.10,1.84,0.00,0.25,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:26:31.623540,222.50.124.98,NULL,www.tudou.com,网页类,NULL,1.000,100,1,52.30,52.54,52.13,0.08,0.09,0.28,0.00,0.06,123.126.98.149,中国,北京, 联通
2013-02-26 22:26:35.745397,222.50.124.50,NULL,70e.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-26 22:26:40.431778,222.50.124.26,NULL,ip138.com,广东铁通TOPn网站,NULL,0.000,100,0,31.78,32.51,31.51,0.18,0.19,0.64,0.00,0.14,122.70.142.161,中国,北京, 铁通
2013-02-26 22:26:43.364317,222.50.124.50,NULL,51.la,广东铁通TOPn网站,NULL,0.000,100,0,49.30,55.85,48.36,1.15,0.98,7.38,0.00,1.30,117.21.226.199,中国,江西, 电信
2013-02-26 22:26:44.934586,222.50.124.102,NULL,222.50.124.50,NULL,NULL,0.000,100,0,0.64,1.19,0.25,0.08,0.04,0.56,0.00,0.11,222.50.124.50,中国,广东, 铁通
2013-02-26 22:26:44.985917,222.50.124.18,NULL,www.kankan.com,网页类,NULL,0.000,100,0,2.74,2.96,2.65,0.05,0.06,0.23,0.00,0.05,61.235.96.93,中国,广东, 铁通
2013-02-26 22:26:46.187851,222.50.124.110,NULL,soso.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.167.27,中国,北京, 联通
2013-02-26 22:26:48.770345,222.50.124.70,NULL,so.com,广东铁通TOPn网站,NULL,8.000,100,8,46.80,48.11,43.16,0.95,1.00,4.71,0.01,0.85,182.118.31.240,中国,河南, 联通
2013-02-26 22:26:51.047671,222.50.124.26,NULL,gtimg.com.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:26:55.493012,222.50.124.110,NULL,cntv.cn,广东铁通TOPn网站,NULL,0.000,100,0,32.32,33.13,31.96,0.20,0.17,0.91,0.02,0.15,202.108.8.82,中国,北京, 联通
2013-02-26 22:26:55.517586,222.50.124.2,NULL,gtimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:27:05.018598,222.50.124.58,NULL,www.taobao.com,网页类,NULL,0.000,100,0,23.91,24.18,23.82,0.07,0.08,0.30,0.00,0.08,122.72.7.251,中国,中国NDC, 铁通
2013-02-26 22:27:10.399601,222.50.124.70,NULL,sogou.com,广东铁通TOPn网站,NULL,17.000,100,17,42.83,43.42,42.58,0.14,0.16,0.67,0.00,0.14,220.181.124.201,中国,北京, 电信
2013-02-26 22:27:12.271559,222.50.124.90,NULL,youdao.com,广东铁通TOPn网站,NULL,0.000,100,0,55.86,56.43,55.33,0.24,0.28,0.90,0.01,0.20,61.135.218.29,中国,北京, 联通
2013-02-26 22:27:12.576075,222.50.124.90,NULL,155.com,广东铁通TOPn网站,NULL,1.000,100,1,49.93,53.50,47.80,1.38,1.49,4.37,0.00,1.15,119.188.11.3,中国,山东, 联通
2013-02-26 22:27:18.004652,110.209.253.254,NULL,www.gzmama.com,网页类,NULL,0.000,100,0,2.89,5.16,2.57,0.39,0.29,2.25,0.00,0.43,58.248.62.30,中国,广东, 联通
2013-02-26 22:27:18.818380,222.50.124.110,NULL,www.hexun.com,网页类,NULL,0.000,100,0,37.72,38.65,37.59,0.15,0.13,1.03,0.00,0.17,219.239.236.198,中国,北京, 电信
2013-02-26 22:27:23.689243,222.50.124.46,NULL,www.cctv.com,网页类,NULL,0.000,100,0,37.37,37.62,37.09,0.16,0.17,0.48,0.00,0.13,122.70.142.160,中国,北京, 铁通
2013-02-26 22:27:26.361078,222.50.124.50,NULL,ppweb.com.cn,广东铁通TOPn网站,NULL,0.000,100,0,30.57,30.89,30.37,0.10,0.10,0.34,0.00,0.08,122.11.35.98,中国,北京, 移动
2013-02-26 22:27:28.420441,222.50.124.70,NULL,synacast.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:27:39.901056,222.50.124.102,NULL,www.020.com,网页类,NULL,60.000,100,60,3.86,5.37,3.64,0.34,0.30,1.73,0.01,0.42,120.31.61.171,中国,广东, 铁通
2013-02-26 22:27:42.041741,123.89.176.38,NULL,www.163.com,网页类,NULL,0.000,100,0,40.65,45.15,39.63,1.02,0.91,4.66,0.00,1.17,223.87.1.58,中国,四川, 移动
2013-02-26 22:27:42.183333,222.50.124.2,NULL,www.huanqiu.com,网页类,NULL,3.000,100,3,62.78,63.34,62.44,0.16,0.19,0.78,0.00,0.16,125.39.187.20,中国,天津, 联通
2013-02-26 22:27:48.080787,222.50.124.50,NULL,pc120.com,广东铁通TOPn网站,NULL,0.000,100,0,56.30,56.77,55.96,0.17,0.19,0.81,0.00,0.15,114.112.68.164,中国,江苏, 移动
2013-02-26 22:27:49.788628,222.50.124.10,NULL,www.icbc.com.cn,网页类,NULL,0.000,100,0,61.68,62.74,61.41,0.20,0.20,1.11,0.00,0.21,125.39.39.42,中国,天津, 联通
2013-02-26 22:27:53.619838,222.50.124.106,NULL,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-26 22:27:58.601443,222.50.124.50,NULL,2nike.org,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:27:59.326033,222.50.124.26,NULL,189mv.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.63.133.186,中国,广东, 电信
2013-02-26 22:28:06.936831,222.50.124.26,NULL,dxsvr.com,广东铁通TOPn网站,NULL,0.000,100,0,60.53,75.67,59.98,1.55,0.58,15.43,0.00,2.14,119.161.213.143,中国,北京, 其它运营商
2013-02-26 22:28:07.145721,222.50.124.102,NULL,pconline.com.cn,广东铁通TOPn网站,NULL,20.000,100,20,11.91,16.22,10.92,0.96,0.97,4.97,0.01,0.88,219.136.245.40,中国,广东, 电信
2013-02-26 22:28:14.983342,222.50.124.70,NULL,yngxxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.107.108.37,中国,广东, 电信
2013-02-26 22:28:17.564699,222.50.124.26,NULL,synacast.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:28:19.189388,222.50.124.114,NULL,www.skycn.com,下载类,NULL,8.000,100,8,60.79,61.43,60.15,0.26,0.29,1.03,0.00,0.22,125.39.78.230,中国,天津, 联通
2013-02-26 22:28:20.363803,222.50.124.102,NULL,222.50.124.38,NULL,NULL,0.000,100,0,0.65,2.17,0.61,0.15,0.04,1.54,0.00,0.22,222.50.124.38,中国,广东, 铁通
2013-02-26 22:28:20.968499,222.50.124.102,NULL,189qas.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.228.171.120,中国,上海, 电信
2013-02-26 22:28:25.212448,222.50.124.2,NULL,www.qzone.qq.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.90.143.191,中国,广东, 联通
2013-02-26 22:28:36.506423,222.50.124.70,NULL,meitu.com,广东铁通TOPn网站,NULL,7.000,100,7,76.17,78.14,72.08,0.98,0.93,4.47,0.01,0.90,42.62.18.34,中国,NULL, 其它运营商
2013-02-26 22:28:39.091514,222.50.124.26,NULL,sinaimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:28:42.627908,222.50.124.110,NULL,weibo.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-26 22:28:44.023258,110.209.253.254,NULL,www.taobao.com,网页类,NULL,0.000,100,0,25.79,26.24,25.71,0.06,0.05,0.51,0.00,0.07,122.72.35.241,中国,中国NDC, 铁通
2013-02-26 22:28:45.082244,222.50.124.50,NULL,kuwo.cn,广东铁通TOPn网站,NULL,1.000,100,1,115.78,116.15,115.49,0.14,0.17,0.47,0.00,0.12,221.238.18.58,中国,天津, 电信
2013-02-26 22:28:46.957277,222.50.124.2,NULL,autohome.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219.148.35.250,中国,河北, 电信
2013-02-26 22:28:47.805411,222.50.124.90,NULL,www.youku.com,网页类,NULL,0.000,100,0,32.50,32.83,32.22,0.15,0.12,0.59,0.00,0.14,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:28:48.110183,222.50.124.90,NULL,91dos.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.225.117.140,中国,浙江, 电信
2013-02-26 22:28:52.508204,222.50.124.50,NULL,meilishuo.com,广东铁通TOPn网站,NULL,0.000,100,0,38.02,39.30,37.66,0.30,0.26,1.27,0.00,0.26,124.202.144.10,中国,北京, 移动
2013-02-26 22:28:54.470335,222.50.124.2,NULL,www.163.com,网页类,NULL,0.000,100,0,39.05,43.10,37.61,1.38,1.10,5.06,0.01,1.24,223.87.1.58,中国,四川, 移动
2013-02-26 22:29:01.623217,222.50.124.102,NULL,yihaodian.com,广东铁通TOPn网站,NULL,0.000,100,0,30.50,32.34,29.99,0.54,0.57,2.31,0.01,0.51,222.73.105.82,中国,上海, 电信
2013-02-26 22:29:05.753667,222.50.124.110,NULL,3322.org,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.160.239.28,中国,江苏, 电信
2013-02-26 22:29:11.608069,222.50.124.26,NULL,ijinshan.com,广东铁通TOPn网站,NULL,0.000,100,0,60.16,94.93,59.37,3.60,1.12,35.33,0.00,4.99,114.112.68.197,中国,江苏, 移动
2013-02-26 22:29:15.065463,222.50.124.110,NULL,www.163.com,网页类,NULL,0.000,100,0,43.33,45.09,42.42,0.43,0.49,2.13,0.01,0.41,223.87.1.58,中国,四川, 移动
2013-02-26 22:29:15.249102,222.50.124.90,NULL,so.com,广东铁通TOPn网站,NULL,0.000,100,0,54.13,55.09,53.62,0.26,0.25,1.31,0.00,0.22,182.118.31.240,中国,河南, 联通
2013-02-26 22:29:15.990172,222.50.124.22,NULL,https://play.google.com/store,网页类,NULL,0.000,100,0,0.66,2.48,0.53,0.19,0.10,1.93,0.00,0.26,211.98.70.195,中国,湖南, 铁通
