结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,路由变化,路由跳数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,丢包,发包数,丢包数,结果 IP 地址,结果国家名称,结果省名称,结果归属地,附加项
2013-02-26 22:45:40.728446,222.50.124.110,NULL,pptv.com,广东铁通TOPn网站,55,30,2.50,17.41,0.58,3.02,1.06,23.99,0.00,4.30,0.000,90,0,180.153.106.102,中国,上海, 电信,30
2013-02-26 22:45:47.800417,222.50.124.74,NULL,www.readnovel.com,网页类,8,17,29.80,128.42,0.59,34.66,2.81,15.83,0.00,4.45,7.843,51,4,60.5.252.212,中国,河北, 联通,17
2013-02-26 22:45:49.176268,222.50.124.50,NULL,twsapp.com,广东铁通TOPn网站,0,5,1.74,5.46,0.58,1.88,0.26,0.75,0.00,0.29,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-26 22:45:55.336988,222.50.124.106,NULL,www.hexun.com,网页类,5,13,27.77,60.85,0.57,15.28,3.38,42.23,0.00,11.22,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-26 22:45:55.645307,222.50.124.2,NULL,snyu.com,广东铁通TOPn网站,0,30,3.30,8.05,0.71,3.36,0.56,1.33,0.00,0.56,90.000,90,81,58.215.169.133,中国,江苏, 电信,30
2013-02-26 22:45:59.447134,222.50.124.110,NULL,dxsvr.com,广东铁通TOPn网站,0,30,2.90,8.39,0.60,3.21,0.23,0.67,0.00,0.26,86.667,90,78,119.161.213.143,中国,北京, 其它运营商,30
2013-02-26 22:46:02.529259,222.50.124.78,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0,6,2.18,9.48,0.62,3.27,0.18,0.73,0.00,0.25,0.000,18,0,211.98.70.195,中国,湖南, 铁通,6
2013-02-26 22:46:12.478947,222.50.124.46,NULL,www.readnovel.com,网页类,2,17,13.69,71.56,0.57,25.96,0.19,0.55,0.00,0.17,64.706,51,33,60.5.252.212,中国,河北, 联通,17
2013-02-26 22:46:13.885932,222.50.124.38,NULL,www.jiayuan.com,网页类,0,10,23.08,35.39,0.58,13.21,0.38,1.75,0.00,0.48,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-26 22:46:16.958703,222.50.124.110,NULL,googleadsserving.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,97.46.99.111,其它地区,NULL, 其它运营商,0
2013-02-26 22:46:32.768959,222.50.124.70,NULL,idreamsky.com,广东铁通TOPn网站,0,14,8.63,13.08,0.59,3.71,2.39,5.51,0.00,1.94,21.429,42,9,124.172.236.21,中国,广东, 铁通,14
2013-02-26 22:46:38.596086,222.50.124.2,NULL,100bt.com,广东铁通TOPn网站,0,30,1.82,3.98,0.55,1.53,0.23,0.65,0.00,0.29,90.000,90,81,113.105.158.142,中国,广东, 电信,30
2013-02-26 22:46:39.640350,222.50.124.50,NULL,www.huanqiu.com,网页类,17,21,14.42,74.20,0.58,26.79,0.43,1.38,0.00,0.51,71.429,63,45,113.31.42.20,中国,北京, 其它运营商,21
2013-02-26 22:46:42.784629,222.50.124.70,NULL,jrjimg.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-26 22:46:45.797217,222.50.124.110,NULL,csbew.com,广东铁通TOPn网站,2,30,2.87,9.02,0.60,3.56,0.43,1.47,0.00,0.60,86.667,90,78,219.232.255.100,中国,北京, 其它运营商,30
2013-02-26 22:46:51.170322,222.50.124.50,NULL,gtags.net,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,64.0.0.0,美国,NULL, 其它运营商,0
2013-02-26 22:46:55.619237,222.50.124.6,NULL,www.poco.cn,网页类,0,19,33.72,185.57,0.59,68.01,0.52,1.41,0.00,0.49,68.421,57,39,218.59.209.165,中国,山东, 联通,19
2013-02-26 22:46:58.523785,222.50.124.90,NULL,qplus.com,广东铁通TOPn网站,3,16,4.00,11.38,0.61,3.84,0.65,2.78,0.00,0.99,62.500,48,30,112.95.243.220,中国,广东, 联通,16
2013-02-26 22:46:59.189662,222.50.124.50,NULL,meitu.com,广东铁通TOPn网站,0,20,14.88,73.19,0.60,26.26,1.62,7.95,0.00,2.85,70.000,60,42,42.62.18.34,中国,NULL, 其它运营商,20
2013-02-26 22:47:00.126021,222.50.124.2,NULL,duowan.com,广东铁通TOPn网站,0,30,4.51,11.98,0.62,5.28,0.24,0.50,0.00,0.18,90.000,90,81,120.132.133.62,中国,北京, 其它运营商,30
2013-02-26 22:47:01.634345,222.50.124.38,NULL,www.020.com,网页类,0,17,4.49,13.53,0.57,4.01,1.38,14.90,0.00,3.67,11.765,51,6,120.31.61.171,中国,广东, 铁通,17
2013-02-26 22:47:03.334946,222.50.124.90,NULL,ip138.com,广东铁通TOPn网站,0,8,26.35,48.17,0.61,18.62,1.37,6.97,0.00,2.38,0.000,24,0,122.70.142.161,中国,北京, 铁通,8
2013-02-26 22:47:03.842311,222.50.124.90,NULL,weather.com.cn,广东铁通TOPn网站,0,30,3.50,8.40,0.57,3.20,1.76,7.56,0.00,2.93,83.333,90,75,61.4.185.35,中国,NULL, 其它运营商,30
2013-02-26 22:47:07.424902,222.50.124.110,NULL,4399.com,广东铁通TOPn网站,0,11,23.90,36.01,0.61,11.98,1.52,12.89,0.00,3.68,0.000,33,0,115.182.52.231,中国,北京, 移动,11
2013-02-26 22:47:12.318640,222.50.124.70,NULL,baofeng.com,广东铁通TOPn网站,10,18,35.13,82.70,0.60,32.50,1.53,5.81,0.00,1.54,3.704,54,2,60.28.110.232,中国,天津, 联通,18
2013-02-26 22:47:21.262879,222.50.124.26,NULL,17173.com,广东铁通TOPn网站,0,30,3.24,12.26,0.56,4.51,0.44,1.69,0.00,0.63,83.333,90,75,61.135.181.176,中国,北京, 联通,30
2013-02-26 22:47:29.643329,222.50.124.70,NULL,pcpop.com,广东铁通TOPn网站,0,10,23.60,37.37,0.57,13.13,0.18,0.81,0.00,0.23,0.000,30,0,59.151.37.230,中国,北京, 其它运营商,10
2013-02-26 22:47:30.182152,222.50.124.90,NULL,xlpan.com,广东铁通TOPn网站,10,15,29.67,69.22,0.52,28.69,0.62,4.96,0.00,1.24,6.667,45,3,111.161.24.152,中国,北京, 联通,15
2013-02-26 22:47:31.637139,222.50.124.50,NULL,chinaiiss.com,广东铁通TOPn网站,0,22,6.22,13.44,0.57,4.09,1.77,6.45,0.00,2.11,31.818,66,21,121.10.117.198,中国,广东, 电信,22
2013-02-26 22:47:31.967449,222.50.124.110,NULL,china.com,广东铁通TOPn网站,0,30,3.80,6.93,0.63,3.09,5.19,17.83,0.00,7.38,86.667,90,78,221.194.139.60,中国,河北, 联通,30
2013-02-26 22:47:36.374545,222.50.124.22,NULL,www.jiayuan.com,网页类,0,10,24.18,37.40,0.60,14.17,0.26,0.60,0.00,0.18,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-26 22:47:37.283811,222.50.124.26,NULL,soso.com,广东铁通TOPn网站,0,17,16.03,65.08,1.24,22.35,5.58,13.85,0.00,5.77,64.706,51,33,61.135.167.27,中国,北京, 联通,17
2013-02-26 22:47:40.288116,222.50.124.2,NULL,www.icbc.com.cn,网页类,0,20,14.55,65.72,0.55,23.21,3.00,15.36,0.00,5.58,70.000,60,42,113.31.42.29,中国,北京, 其它运营商,20
2013-02-26 22:47:42.912263,222.50.124.2,NULL,hiapk.com,广东铁通TOPn网站,0,30,4.10,10.62,0.56,4.62,0.37,0.92,0.00,0.39,90.000,90,81,121.207.242.69,中国,福建, 电信,30
2013-02-26 22:47:50.466021,222.50.124.70,NULL,www.youku.com,网页类,0,7,23.72,67.34,0.59,20.81,11.88,55.22,0.00,19.20,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:47:54.611443,222.50.124.26,NULL,qpic.cn,广东铁通TOPn网站,0,15,6.18,24.63,0.57,8.36,0.65,2.07,0.00,0.70,60.000,45,27,112.90.139.50,中国,广东, 联通,15
2013-02-26 22:47:59.019201,222.50.124.2,NULL,www.020.com,网页类,0,15,9.79,89.36,0.34,21.53,1.86,13.61,0.00,4.17,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-26 22:48:00.692533,222.50.124.110,NULL,scorecardresearch.com,广东铁通TOPn网站,0,18,168.19,265.11,0.60,98.71,2.63,34.44,0.00,7.85,3.704,54,2,165.193.78.252,美国,NULL, 其它运营商,18
2013-02-26 22:48:03.468805,222.50.124.62,NULL,www.onlinedown.net,下载类,7,12,20.66,39.69,0.63,16.33,1.49,4.99,0.00,1.80,16.667,36,6,221.130.12.61,中国,江苏, 移动,12
2013-02-26 22:48:06.521559,222.50.124.94,NULL,www.pconline.com.cn,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,48.0.0.0,美国,NULL, 其它运营商,0
2013-02-26 22:48:11.187873,222.50.124.78,NULL,www.kankan.com,网页类,0,5,3.97,9.70,1.32,2.94,0.92,2.25,0.00,1.08,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-26 22:48:13.090332,222.50.124.50,NULL,taotaosou.com,广东铁通TOPn网站,0,30,14.58,31.00,0.58,12.66,1.39,10.85,0.00,3.04,60.000,90,54,115.236.101.27,中国,浙江, 电信,30
2013-02-26 22:48:13.627498,222.50.124.90,NULL,ppstream.com,广东铁通TOPn网站,0,11,25.52,37.69,0.64,13.73,0.30,0.99,0.00,0.30,0.000,33,0,211.151.142.154,中国,北京, 联通,11
2013-02-26 22:48:15.131818,222.50.124.2,NULL,lxdns.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,121.47.41.32,中国,北京, 其它运营商,0
2013-02-26 22:48:18.120853,222.50.124.110,NULL,17173.com,广东铁通TOPn网站,0,30,3.07,7.62,0.58,2.84,1.61,3.42,0.00,1.53,86.667,90,78,61.135.181.175,中国,北京, 联通,30
2013-02-26 22:48:21.109118,222.50.124.50,NULL,cntv.cn,广东铁通TOPn网站,0,10,27.30,46.21,0.69,14.48,4.11,25.75,0.00,8.19,0.000,30,0,202.108.8.82,中国,北京, 联通,10
2013-02-26 22:48:23.445549,222.50.124.26,NULL,www.poco.cn,网页类,5,19,19.52,96.73,0.60,34.70,4.68,14.88,0.00,6.16,68.421,57,39,122.136.65.145,中国,吉林, 联通,19
2013-02-26 22:48:28.852522,222.50.124.42,NULL,www.tudou.com,网页类,12,18,58.68,116.95,0.35,53.00,1.16,6.17,0.00,1.89,16.667,54,9,123.126.98.149,中国,北京, 联通,18
2013-02-26 22:48:36.519268,110.209.253.254,NULL,www.onlinedown.net,下载类,9,12,16.95,33.94,0.62,13.53,3.60,29.68,0.00,8.32,8.333,36,3,221.130.12.61,中国,江苏, 移动,12
2013-02-26 22:48:42.967586,222.50.124.22,NULL,www.qiushibaike.com,网页类,2,13,36.92,70.35,0.55,26.05,5.69,35.81,0.00,10.22,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:48:43.177469,222.50.124.30,NULL,www.taobao.com,网页类,5,8,19.64,43.30,0.60,18.83,0.70,3.96,0.00,1.33,12.500,24,3,122.72.3.251,中国,中国NDC, 铁通,8
2013-02-26 22:49:00.463503,222.50.124.50,NULL,so.com,广东铁通TOPn网站,0,16,12.90,60.40,0.58,21.42,1.47,5.66,0.00,1.96,62.500,48,30,182.118.31.240,中国,河南, 联通,16
2013-02-26 22:49:01.640534,222.50.124.70,NULL,hiapk.com,广东铁通TOPn网站,0,30,2.04,6.11,0.60,1.16,0.16,1.55,0.00,0.31,0.000,90,0,121.207.242.73,中国,福建, 电信,30
2013-02-26 22:49:02.667356,222.50.124.110,NULL,bet007.com,广东铁通TOPn网站,0,30,4.57,8.28,0.59,2.73,4.34,10.99,0.00,3.96,83.333,90,75,61.143.225.118,中国,广东, 电信,30
2013-02-26 22:49:06.096799,222.50.124.98,NULL,www.huanqiu.com,网页类,0,23,10.96,56.95,0.62,19.23,0.74,2.46,0.00,0.80,69.565,69,48,113.31.42.20,中国,北京, 其它运营商,23
2013-02-26 22:49:07.111605,222.50.124.42,NULL,www.onlinedown.net,下载类,6,12,21.26,35.88,0.59,15.06,2.05,12.41,0.00,3.59,16.667,36,6,221.130.12.61,中国,江苏, 移动,12
2013-02-26 22:49:15.591512,222.50.124.54,NULL,www.weibo.com,网页类,1,16,19.33,44.80,0.61,16.61,6.02,32.00,0.00,10.13,20.833,48,10,180.149.134.17,中国,北京, 电信,16
2013-02-26 22:49:19.427285,222.50.124.90,NULL,sina.com.cn,广东铁通TOPn网站,0,17,11.04,47.72,0.61,16.70,2.22,5.54,0.00,2.18,64.706,51,33,202.108.33.60,中国,北京, 其它运营商,17
2013-02-26 22:49:21.603858,222.50.124.50,NULL,synacast.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,159.214.4.0,美国,NULL, 其它运营商,0
2013-02-26 22:49:23.840073,222.50.124.34,NULL,www.sina.com.cn,网页类,0,8,23.97,42.27,0.58,16.32,0.98,5.24,0.00,1.76,0.000,24,0,211.98.132.64,中国,北京, 铁通,8
2013-02-26 22:49:25.385386,222.50.124.110,NULL,it168.com,广东铁通TOPn网站,0,9,22.75,36.79,0.67,13.58,0.47,3.42,0.00,1.05,0.000,27,0,223.202.33.211,中国,北京, 移动,9
2013-02-26 22:49:25.968542,110.209.253.254,NULL,www.tudou.com,网页类,10,18,19.65,48.93,0.60,21.18,1.35,4.83,0.00,1.52,18.519,54,10,123.126.98.151,中国,北京, 联通,18
2013-02-26 22:49:26.291971,123.89.176.38,NULL,www.poco.cn,网页类,3,19,14.33,65.27,0.58,22.99,2.35,7.84,0.00,3.02,68.421,57,39,221.192.144.10,中国,河北, 联通,19
2013-02-26 22:49:27.398784,222.50.124.110,NULL,hao123.com,广东铁通TOPn网站,29,30,2.98,9.59,0.63,3.82,0.24,0.79,0.00,0.32,86.667,90,78,123.125.115.150,中国,北京, 其它运营商,30
2013-02-26 22:49:27.435813,222.50.124.22,NULL,www.skycn.com,下载类,0,20,17.77,91.46,0.56,33.05,1.24,5.70,0.00,2.06,70.000,60,42,125.39.78.230,中国,天津, 联通,20
2013-02-26 22:49:28.834183,222.50.124.90,NULL,cehuan.com,广东铁通TOPn网站,0,30,4.45,36.29,0.60,7.89,3.47,47.41,0.00,10.11,0.000,90,0,121.12.107.186,中国,广东, 电信,30
2013-02-26 22:49:41.342443,222.50.124.2,NULL,qzoneapp.com,广东铁通TOPn网站,0,16,21.14,112.79,0.58,41.04,1.58,6.74,0.00,2.44,62.500,48,30,58.251.150.154,中国,广东, 联通,16
2013-02-26 22:49:43.133261,222.50.124.50,NULL,37cs.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-26 22:49:44.699278,222.50.124.70,NULL,88210212.com,广东铁通TOPn网站,0,30,2.22,11.12,0.59,1.84,0.56,10.60,0.00,1.91,0.000,90,0,113.106.18.148,中国,广东, 电信,30
2013-02-26 22:49:52.067988,222.50.124.90,NULL,szhtxx.com,广东铁通TOPn网站,0,30,2.55,9.49,0.59,1.84,1.56,24.11,0.00,4.40,0.000,90,0,116.204.65.21,中国,广东, 其它运营商,30
2013-02-26 22:49:54.736387,222.50.124.110,NULL,www.weibo.com,网页类,0,30,4.39,48.62,0.56,8.51,3.81,57.22,0.00,11.03,0.000,90,0,180.149.134.17,中国,北京, 电信,30
2013-02-26 22:50:06.875670,222.50.124.26,NULL,pcpop.com,广东铁通TOPn网站,0,10,27.17,42.69,0.61,15.64,0.66,5.49,0.00,1.61,0.000,30,0,59.151.37.230,中国,北京, 其它运营商,10
2013-02-26 22:50:07.314531,222.50.124.78,NULL,www.skycn.com,下载类,0,18,28.73,73.66,0.58,29.01,1.68,14.93,0.00,3.33,5.556,54,3,125.39.78.230,中国,天津, 联通,18
2013-02-26 22:50:08.479063,222.50.124.22,NULL,www.163.com,网页类,5,12,26.20,49.30,0.59,19.86,1.60,9.44,0.00,2.57,8.333,36,3,223.87.1.58,中国,四川, 移动,12
2013-02-26 22:50:15.105758,222.50.124.90,NULL,irs01.com,广东铁通TOPn网站,15,30,2.08,6.82,0.63,1.22,0.33,4.84,0.00,0.86,0.000,90,0,180.169.20.252,中国,上海, 电信,30
2013-02-26 22:50:27.995008,222.50.124.2,NULL,ppstream.com,广东铁通TOPn网站,0,11,26.38,39.91,0.56,14.43,2.83,26.11,0.00,7.47,0.000,33,0,211.151.142.154,中国,北京, 联通,11
2013-02-26 22:50:30.332911,222.50.124.26,NULL,www.onlinedown.net,下载类,9,12,18.00,33.50,0.56,14.49,3.50,28.39,0.00,7.95,8.333,36,3,221.130.12.62,中国,江苏, 移动,12
2013-02-26 22:50:31.251512,222.50.124.78,NULL,www.icbc.com.cn,网页类,1,20,36.52,101.38,0.57,33.86,8.63,137.86,0.00,31.36,13.333,60,8,113.31.42.29,中国,北京, 其它运营商,20
2013-02-26 22:50:31.940773,222.50.124.42,NULL,www.qzone.qq.com,网页类,0,30,4.35,10.36,0.57,4.23,3.49,16.48,0.00,6.50,83.333,90,75,112.90.143.191,中国,广东, 联通,30
2013-02-26 22:50:33.474756,123.89.176.30,NULL,www.readnovel.com,网页类,1,18,14.22,67.09,0.60,24.15,0.33,1.34,0.00,0.47,66.667,54,36,218.60.54.22,中国,辽宁, 联通,18
2013-02-26 22:50:34.309152,222.50.124.2,NULL,189qas.com,广东铁通TOPn网站,0,30,2.59,6.29,0.59,2.62,1.10,3.24,0.00,1.51,90.000,90,81,116.228.171.120,中国,上海, 电信,30
2013-02-26 22:50:37.488417,123.89.176.38,NULL,www.qiushibaike.com,网页类,0,13,27.50,54.23,0.60,21.26,2.09,14.65,0.00,3.86,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:50:38.092268,222.50.124.50,NULL,iqiyi.com,广东铁通TOPn网站,18,19,59.72,446.45,0.56,105.52,5.66,80.08,0.00,19.24,15.789,57,9,220.181.73.6,中国,北京, 电信,19
2013-02-26 22:50:40.406401,222.50.124.50,NULL,imshell.com,广东铁通TOPn网站,0,30,10.56,90.45,0.59,22.38,0.66,3.32,0.00,0.90,53.333,90,48,121.12.172.101,中国,广东, 电信,30
2013-02-26 22:50:45.264466,222.50.124.26,NULL,zhekouku.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,97.114.99.104,美国,NULL, 其它运营商,0
2013-02-26 22:50:45.574038,222.50.124.78,NULL,www.qiushibaike.com,网页类,2,13,35.39,80.73,0.58,28.27,3.68,32.81,0.00,8.83,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:50:49.122851,222.50.124.2,NULL,5599.com,广东铁通TOPn网站,0,10,24.73,43.84,0.55,14.46,0.32,1.71,0.00,0.50,0.000,30,0,115.182.2.63,中国,北京, 移动,10
2013-02-26 22:50:50.341507,222.50.124.90,NULL,soso.com,广东铁通TOPn网站,0,16,14.55,52.47,0.68,17.26,5.32,13.83,0.00,5.53,62.500,48,30,61.135.167.27,中国,北京, 联通,16
2013-02-26 22:50:50.826084,222.50.124.58,NULL,www.youku.com,网页类,0,7,18.97,34.43,0.58,14.62,0.81,2.67,0.00,1.09,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:50:57.857154,222.50.124.90,NULL,www.mail.qq.com,网页类,5,12,7.09,16.74,0.61,5.05,4.19,19.39,0.00,6.40,2.778,36,1,120.196.210.104,中国,广东, 移动,12
2013-02-26 22:50:59.411301,222.50.124.114,NULL,www.020.com,网页类,0,15,9.67,94.04,0.60,22.69,0.18,0.79,0.00,0.23,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-26 22:51:04.596851,222.50.124.70,NULL,www.jiayuan.com,网页类,0,10,24.38,37.39,0.58,14.99,0.21,1.18,0.00,0.34,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-26 22:51:08.864753,222.50.124.2,NULL,www.kankan.com,网页类,0,5,3.60,8.54,0.54,2.65,0.53,2.40,0.00,0.93,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-26 22:51:13.361339,222.50.124.58,NULL,www.cctv.com,网页类,10,11,20.66,37.43,0.59,16.68,0.21,0.95,0.00,0.29,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-26 22:51:21.101091,222.50.124.102,NULL,www.qiushibaike.com,网页类,1,13,39.35,84.23,0.60,27.72,14.82,75.82,0.00,23.93,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:51:22.007781,222.50.124.70,NULL,adwo.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,32.216.235.182,美国,NULL, 其它运营商,0
2013-02-26 22:51:22.147778,222.50.124.110,NULL,7k7k.com,广东铁通TOPn网站,0,13,25.72,37.28,0.60,11.94,0.33,2.66,0.00,0.70,0.000,39,0,115.182.59.33,中国,北京, 移动,13
2013-02-26 22:51:30.705430,222.50.124.26,NULL,irs09.com,广东铁通TOPn网站,0,19,7.83,44.15,0.58,14.20,0.22,0.92,0.00,0.28,57.895,57,33,114.112.32.237,中国,江苏, 移动,19
2013-02-26 22:51:42.501318,222.50.124.50,NULL,miercn.com,广东铁通TOPn网站,14,20,19.20,33.25,0.58,13.90,1.17,9.96,0.00,2.51,15.000,60,9,218.85.133.125,中国,福建, 电信,20
2013-02-26 22:51:46.723276,222.50.124.78,NULL,www.youku.com,网页类,0,7,19.70,34.69,0.58,13.89,0.42,1.96,0.00,0.65,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:51:47.940454,222.50.124.90,NULL,moonbasa.com,广东铁通TOPn网站,0,30,3.95,55.50,0.56,9.72,3.21,82.14,0.00,14.78,0.000,90,0,113.108.220.136,中国,广东, 电信,30
2013-02-26 22:51:51.328253,222.50.124.26,NULL,china.com,广东铁通TOPn网站,0,17,24.35,130.62,0.55,47.59,0.71,2.23,0.00,0.92,64.706,51,33,221.194.139.60,中国,河北, 联通,17
2013-02-26 22:51:54.446216,222.50.124.26,NULL,yihaodian.com,广东铁通TOPn网站,0,16,22.58,39.50,0.56,13.98,1.70,14.06,0.00,3.69,0.000,48,0,222.73.105.82,中国,上海, 电信,16
2013-02-26 22:52:06.976431,222.50.124.90,NULL,letv.com,广东铁通TOPn网站,0,11,16.87,38.87,0.52,16.41,1.80,7.49,0.00,2.55,9.091,33,3,220.181.117.38,中国,北京, 电信,11
2013-02-26 22:52:09.340793,222.50.124.10,NULL,www.pconline.com.cn,网页类,0,15,4.91,17.49,0.59,5.87,0.91,3.99,0.00,1.40,60.000,45,27,210.21.118.120,中国,广东, 联通,15
2013-02-26 22:52:11.559796,222.50.124.82,NULL,www.qiushibaike.com,网页类,0,13,34.20,60.05,0.64,25.35,3.04,13.29,0.00,3.50,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:52:13.859048,222.50.124.50,NULL,qzoneapp.com,广东铁通TOPn网站,0,16,5.66,21.06,0.56,7.24,1.02,2.88,0.00,1.29,62.500,48,30,58.251.150.154,中国,广东, 联通,16
2013-02-26 22:52:18.060892,222.50.124.6,NULL,www.qzone.qq.com,网页类,25,30,2.78,6.91,0.59,2.42,1.09,2.79,0.00,1.25,83.333,90,75,112.90.143.191,中国,广东, 联通,30
2013-02-26 22:52:19.064975,222.50.124.62,NULL,www.020.com,网页类,0,15,3.30,8.49,0.56,2.12,0.28,1.29,0.00,0.40,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-26 22:52:28.593435,222.50.124.106,NULL,www.cctv.com,网页类,0,11,24.92,47.15,0.61,19.73,1.80,13.21,0.00,3.76,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-26 22:52:32.114534,222.50.124.110,NULL,tianya.cn,广东铁通TOPn网站,0,30,2.48,7.61,0.57,2.97,0.21,0.78,0.00,0.33,86.667,90,78,221.11.172.222,中国,海南, 联通,30
2013-02-26 22:52:36.222371,222.50.124.110,NULL,3393.com,广东铁通TOPn网站,0,30,7.66,156.87,0.61,27.77,3.96,97.56,0.00,17.45,0.000,90,0,121.10.173.39,中国,广东, 电信,30
2013-02-26 22:52:38.095244,222.50.124.26,NULL,moonbasa.com,广东铁通TOPn网站,0,21,3.72,12.27,0.61,4.33,0.73,4.85,0.00,1.57,61.905,63,39,113.108.220.136,中国,广东, 电信,21
2013-02-26 22:52:38.190264,222.50.124.70,NULL,kandian.com,广东铁通TOPn网站,0,19,32.65,106.23,0.59,30.88,2.79,33.59,0.00,7.51,8.772,57,5,123.126.53.254,中国,北京, 联通,19
2013-02-26 22:52:38.675890,222.50.124.10,NULL,www.qiushibaike.com,网页类,3,13,35.19,69.40,0.58,26.09,7.43,53.58,0.00,14.54,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:52:43.207794,222.50.124.130,NULL,www.weibo.com,网页类,0,13,17.09,42.93,0.60,18.13,1.76,8.25,0.00,2.88,7.692,39,3,180.149.134.17,中国,北京, 电信,13
2013-02-26 22:52:48.206338,222.50.124.70,NULL,googleadsserving.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,101.115.111.108,澳大利亚,NULL, 其它运营商,0
2013-02-26 22:52:55.136289,222.50.124.110,NULL,pc120.com,广东铁通TOPn网站,2,30,3.70,11.69,0.75,4.62,0.72,1.54,0.00,0.55,86.667,90,78,114.112.68.164,中国,江苏, 移动,30
2013-02-26 22:52:57.432730,222.50.124.26,NULL,vipshop.com,广东铁通TOPn网站,0,9,21.36,34.41,0.57,14.56,0.59,2.48,0.00,0.78,11.111,27,3,180.186.22.30,中国,北京, 移动,9
2013-02-26 22:53:01.239600,222.50.124.26,NULL,kuwo.cn,广东铁通TOPn网站,0,22,7.73,46.64,0.60,14.82,1.05,3.92,0.00,1.64,63.636,66,42,221.238.18.57,中国,天津, 电信,22
2013-02-26 22:53:04.212791,222.50.124.2,NULL,autohome.com.cn,广东铁通TOPn网站,0,30,1.87,4.13,0.56,1.60,0.70,2.07,0.00,0.96,90.000,90,81,219.148.35.250,中国,河北, 电信,30
2013-02-26 22:53:08.861500,123.89.176.38,NULL,www.weibo.com,网页类,1,18,23.57,73.34,0.60,22.90,0.78,3.34,0.00,0.96,29.630,54,16,180.149.134.17,中国,北京, 电信,18
2013-02-26 22:53:10.763289,222.50.124.50,NULL,moonbasa.com,广东铁通TOPn网站,0,23,3.45,11.93,0.56,2.44,1.01,7.26,0.00,1.68,17.391,69,12,113.108.220.136,中国,广东, 电信,23
2013-02-26 22:53:11.747226,222.50.124.90,NULL,pconline.com.cn,广东铁通TOPn网站,0,19,3.31,11.47,0.68,3.95,0.79,5.10,0.00,1.64,57.895,57,33,219.136.245.40,中国,广东, 电信,19
2013-02-26 22:53:18.442164,222.50.124.22,NULL,www.sina.com.cn,网页类,5,8,20.39,37.82,0.57,17.18,0.57,2.45,0.00,0.77,0.000,24,0,211.98.132.64,中国,北京, 铁通,8
2013-02-26 22:53:19.529668,222.50.124.70,NULL,kuaibo.com,广东铁通TOPn网站,0,30,2.36,8.71,0.60,1.61,1.11,20.61,0.00,3.82,0.000,90,0,175.6.0.102,中国,湖南, 电信,30
